,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
ATVI,0.13912368,0.18035269,,,1.0,0.654288,,9.0,13.574,,10.0,72.1,2.978,1534291200,42.471,0.625,0.654,2241999872,0.30848,24.94,7.694,55916474368,USD,,753640888,3.04,23.717106,2177874944,9625.0,,,0.65217,4516000000,0.05999,0.89786005,Electronic Gaming & Multimedia,,,1514678400,1220832000,2/1,,1,86400,,,1530316800,506000000,1577750400,26,2075000064,0.21147,9.0,1.87,2,5.311625,,0.06962,0.06962,2.617,buy,2.0,0.05526,0.05045,0.006,9.588,,Technology,3.0,762409024,0.018099999,13792763,1531440000,9898607,0.0211,2.24,93.0,62.0,80.69,82.0,,,4972000256,6.521,4393999872,7267999744,0.657,,
AUPH,-0.13492072,0.18035269,,,,1.460866,,,1.666,,,5.58,30.299,1534291200,,,,-52310000,0.0,-6.018,2623.32,314798464,USD,,47808769,-0.55,-10.145454,-25466876,33.0,,,0.0,-33511000,,,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-47637000,1577750400,7,-44125000,-448.625,,,2,3.3493397,,0.0,0.0,29.651,buy,1.7,-0.17914,-0.29714,-0.912,0.001,,Healthcare,,83485000,0.0999,8522246,1531440000,8141537,,22.14,14.0,9.0,11.5,11.5,,,150200992,1.76,0,120000,-0.565,,
AUY,-0.123417735,0.18035269,,,10.0,1.35703,,7.0,4.353,,4.0,2.78,1.045,1534291200,41.74,,,613800000,0.33117,6.971,2.309,4278938112,USD,,946096979,0.19,14.631579,120187504,5372.0,,,0.44065,761400000,,,Gold,,,1514678400,,,,1,86400,,,1530316800,-296400000,1577750400,12,533400000,-0.16455999,5.0,0.62,2,0.63864,,-0.15991999,-0.15991999,0.248,hold,2.6,-0.0223,-0.07072,0.008,1.954,,Basic Materials,1.0,949012992,0.0085,8087212,1531440000,3043659,,0.58,4.92,2.8,3.92,3.9,,,123200000,0.13,1738599936,1853400064,-0.32,,
AVAV,0.71397257,0.18035269,,,2.0,1.184512,,7.0,17.395,,4.0,87.96,6.598,1534291200,0.039,-0.41,-0.399,38632000,0.14253001,45.826,6.531,1770332032,USD,,21031114,1.37,64.20438,46571248,697.0,,,0.40172002,108888000,0.11249,0.8531,Aerospace & Defense,,,1525046400,,,,1,86400,,,1525046400,22576000,1588204800,4,69209000,0.120459996,6.0,2.5,2,5.0566254,,0.074039996,0.074039996,5.406,hold,3.0,0.04508,0.05644,-0.064,11.548,,Industrials,7.0,23596600,0.098900005,2365684,1531440000,2550183,0.13239999,9.04,74.0,56.0,65.0,65.0,,,257166000,10.908,161000,271052000,0.845,,
AVEO,-0.12048191,0.18035269,,,,1.14447,,,-0.382,,,2.99,1.165,1534291200,,,,,0.0,,56.187,345828416,USD,,99974611,-0.32,-9.34375,-11928250,19.0,,,-2.35223,-17600000,0.00307,0.52651,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-27882000,1577750400,4,-22319000,-3.96751,,,2,,,0.0,0.0,1.11,buy,2.0,-0.48841998,,0.234,0.052,,Healthcare,,119030000,0.1426,16975960,1531440000,15190137,0.1879,6.01,7.0,5.0,5.88,5.75,,,18089000,0.152,18730000,6155000,-0.317,,
AVGO,-0.13009441,0.18035269,,,,0.481851,,,73.548,,,219.03,5.873,1534291200,54.879,6.938,7.45,8737999872,0.44472998,11.78,5.239,102934659072,USD,,423966743,20.56,10.653211,6730749952,14000.0,,,0.64118,11044000000,0.0018000001,0.86190003,Semiconductors,,,1509235200,,,,1,86400,,,1525564800,10976000000,1572307200,33,7613000192,0.21173,,0.77,2,2.9780552,,0.55787,0.55787,5.19,buy,2.1,0.049629997,0.41838002,0.197,47.689,,Technology,,418168992,0.0209,9028050,1531440000,6420198,0.026500002,1.56,350.0,220.0,288.61,300.0,,,8186999808,18.965,17597999104,19648000000,26.526,,
AVP,-0.18548387,0.18035269,,,1.0,1.041019,,8.0,-2.077,,5.0,2.0,1.289,1534291200,,,,453900000,0.07919,5.743,0.455,2606677248,USD,,440212770,0.2,10.0,107962496,25000.0,,,0.60244,3512900000,0.0051599997,0.72862,Household & Personal Products,,,1514678400,1086048000,2/1,,1,86400,,,1530316800,23200000,1577750400,11,151100000,0.06511,10.0,6.73,2,,,0.0083,0.0083,0.64,hold,2.6,0.07118,,-0.032,13.004,,Consumer Defensive,10.0,442344992,0.0353,15593492,1531440000,19496565,0.0403,2.43,3.0,1.5,2.37,2.5,,,443900000,1.004,1642300032,5731999744,0.053,,
AVY,0.109810114,0.18035269,,,1.0,1.510193,,7.0,11.664,,1.0,105.18,1.104,1534291200,163.812,-0.201,-0.209,931100032,0.13216,11.42,1.509,10633152512,USD,,86910143,6.66,15.792793,539800000,30000.0,,,0.26996002,1812200000,0.0051499996,0.89162004,Business Equipment,,,1514592000,851299200,2/1,,1,86400,,,1530316800,269500000,1577664000,8,684000000,0.11116,2.0,1.3,2,9.01749,,0.03825,0.03825,0.699,buy,2.2,0.09547,0.25768,0.14,80.016,,Industrials,2.0,87418000,0.0138,1209696,1531440000,1569032,0.0156,1.74,135.0,115.0,126.63,128.0,,,238100000,2.724,1674000000,7045400064,3.004,,
AXL,0.19573891,0.18035269,,,2.0,1.620255,,3.0,15.794,,9.0,17.71,1.618,1534291200,221.221,1.203,1.282,1216999936,0.16861,4.57,0.771,5561479680,USD,,104842949,3.53,5.016997,186800000,25000.0,,,0.17521,1144000000,0.0104600005,1.03304,Auto Parts,,,1514678400,,,,1,86400,,,1530316800,422000000,1577750400,8,723200000,0.10674,6.0,2.01,2,1.1213119,,0.05999,0.05999,1.207,buy,2.3,0.06026,0.28309,0.081,64.703,,Consumer Cyclical,5.0,111686000,0.0913,10192071,1531440000,9265537,0.1046,5.66,25.0,12.0,19.75,21.0,,,353600000,3.166,3907200000,7217600000,3.764,,
AXON,-0.87911546,0.18035269,,,2.0,-0.084295,,10.0,0.24,,10.0,2.5,2.344,1534291200,205.367,,,-193478000,0.0,-1.321,,255539504,USD,,30665473,-1.54,-1.6233766,-122982128,45.0,,,0.0,,0.61541003,0.11002,Biotechnology,,,1522454400,,,,1,86400,,,1530316800,-204195008,1585612800,5,-203842000,0.0,9.0,,2,10.416667,,0.0,0.0,2.173,hold,2.7,-0.59189,-1.76013,,,,Healthcare,3.0,122081000,0.041500002,5067506,1531440000,4928644,0.2753,4.79,7.0,2.5,4.7,5.0,,,92934000,0.761,53038000,,-1.896,,
AXP,0.2452234,0.18035269,,,2.0,0.944675,,5.0,24.265,,10.0,105.98,1.94,1534291200,277.13,0.252,0.208,,0.0,,3.74,119244791808,USD,,706753328,8.04,13.181593,,55000.0,,,0.69457,21419000000,0.00269,0.84647006,Credit Services,,,1514678400,1128297600,10000/8753,,1,86400,,,1530316800,3291000064,1577750400,25,14352000000,0.24724,8.0,1.24,2,4.367608,,0.10659,0.10659,1.925,buy,2.4,0.01931,0.16155,0.071,36.855,,Financial Services,3.0,861054016,0.0067000003,5794206,1531440000,5715868,0.0082,1.83,130.0,87.0,111.32,112.0,,,30122999808,34.984,57898000384,31879999488,3.789,,
AZN,0.2943132,0.18035269,,,1.0,0.605416,,2.0,4.99,,9.0,38.34,0.724,1534291200,137.99,-0.283,-0.266,4476000256,0.20034,25.953,5.2,116167278592,USD,,2523382540,1.88,20.393618,3181625088,61100.0,,,0.80015,18328000000,7e-05,0.16985,Drug Manufacturers - Major,,,1514678400,1437955200,2/1,,1,86400,,,1530316800,2676999936,1577750400,5,3164999936,0.09117,6.0,1.9,2,7.6833673,,0.119820006,0.119820006,0.541,buy,1.8,0.020130001,0.17146999,0.021,8.8205,,Healthcare,1.0,1267000064,0.0047999998,9872510,1531440000,8887721,,2.96,45.0,37.0,39.89,38.46,,,3776999936,1.491,19694000128,22342000640,1.055,,
AZO,0.4090556,0.18035269,,,1.0,0.820853,,9.0,-51.069,,8.0,766.88,0.95,1534291200,,0.173,0.106,2460559872,0.22018999,10.089,2.221,24824379392,USD,,26269817,56.66,13.534769,1041627776,53070.0,,,0.52976,5739620000,0.00711,0.9468,Specialty Retail,,,1503705600,766886400,2/1,,1,86400,,,1525478400,1371154048,1566777600,18,1817737984,0.18975,7.0,1.34,2,,,0.122700006,0.122700006,0.103,buy,2.3,0.1446,,0.016,407.383,,Consumer Cyclical,5.0,26436100,0.024600001,649224,1531440000,757986,0.027,2.78,875.0,539.0,759.89,785.0,,,245280992,9.278,4954697216,11174914048,49.178,,
BA,0.46371305,0.18035269,,,1.0,1.722554,,4.0,-2.502,,6.0,342.79,1.112,1534291200,,0.3,0.256,13056000000,0.13597,15.45,2.101,201711927296,USD,,532471541,17.5,19.588001,7561999872,140800.0,,,0.19129999,17326000000,0.00098,0.70212996,Aerospace & Defense,,,1514678400,865814400,2/1,,1,86400,,,1530316800,9541999616,1577750400,23,14113000448,0.11387999,4.0,1.25,2,,,0.099379994,0.099379994,0.293,buy,2.0,0.06726,,0.052,162.114,,Industrials,4.0,574508032,0.0076,4363111,1531440000,4883439,0.0074,1.52,515.0,334.0,410.83,415.0,,,9770000384,17.006,12117999616,96019996672,15.922,,
GALT,2.3872833,0.18035269,,,,3.649538,,,0.02,,,6.47,7.692,1534291200,,,,-14723500,0.0,-16.179,,238210192,USD,,34325906,-1.12,-5.7767854,-8574625,7.0,,,0.0,,0.18643999,0.13651,Drug Manufacturers - Specialty & Generic,,,1514678400,1332460800,1/6,,1,86400,,,1530316800,-16100000,1577750400,2,-13622000,0.0,,,2,323.5,,0.0,0.0,7.315,buy,2.0,-0.8961,-1.9097,,,,Healthcare,,40913900,0.09819999,4019711,1531440000,4529729,0.1261,8.17,12.0,5.0,8.5,8.5,,,10497000,0.257,0,,-0.432,,
GALT,2.3872833,0.18035269,,,,3.649538,,,0.02,,,6.47,7.692,1534291200,,,,-14723500,0.0,-16.179,,238210192,USD,,34325906,-1.12,-5.7767854,-8574625,7.0,,,0.0,,0.18643999,0.13651,Drug Manufacturers - Specialty & Generic,,,1514678400,1332460800,1/6,,1,86400,,,1530316800,-16100000,1577750400,2,-13622000,0.0,,,2,323.5,,0.0,0.0,7.315,buy,2.0,-0.8961,-1.9097,,,,Healthcare,,40913900,0.09819999,4019711,1531440000,4529729,0.1261,8.17,12.0,5.0,8.5,8.5,,,10497000,0.257,0,,-0.432,,
GBT,0.72535217,0.18035269,,,2.0,4.191338,,9.0,9.766,,10.0,48.95,22.057,1534291200,,,,-153984000,0.0,-13.561,,2088127360,USD,,44943335,-3.6,-13.597222,-75050496,147.0,,,0.0,,0.61278,0.13401,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-151732992,1577750400,14,-121869000,0.0,9.0,-0.39,2,5.0122876,,0.0,0.0,21.726,buy,1.8,-0.23224,-0.38498002,,,,Healthcare,8.0,52053300,0.1345,7003508,1531440000,6349657,0.1568,7.69,125.0,58.0,80.21,75.0,,,462484000,8.885,0,,-3.252,,
GCI,0.1965909,0.18035269,,,2.0,0.964408,,1.0,10.041,,1.0,10.28,1.221,1534291200,29.688,,,297648992,0.09752,4.424,0.431,1316930816,USD,,104796812,1.05,9.790477,230191744,19000.0,,,0.38143003,1186842000,0.00601,1.12101,Publishing,,,1514678400,,,,1,86400,,,1530316800,25382000,1577750400,5,187344992,0.06014,1.0,,2,1.0238024,,0.00832,0.00832,0.974,hold,3.0,0.043520004,0.02558,-0.056,27.086,,Consumer Cyclical,2.0,112995000,0.1685,19042343,1531440000,18944535,0.2465,20.68,17.0,10.0,11.9,10.5,,,209678000,1.856,336776000,3052235008,0.218,,
GD,-0.031298757,0.18035269,,,1.0,0.872369,,5.0,40.499,,1.0,193.4,1.196,1534291200,119.043,0.069,0.049,4707999744,0.14451,14.747,2.131,69428412416,USD,,285873529,12.26,15.774877,1095250048,98600.0,,,0.1943,6187000000,0.058080003,0.86073995,Aerospace & Defense,,,1514678400,1143417600,2/1,,1,86400,,,1530403200,2984999936,1577750400,19,3131000064,0.12769,1.0,1.39,2,4.7754264,,0.091630004,0.091630004,0.776,buy,2.0,0.06424,0.26018,0.197,109.72,,Industrials,1.0,296280992,0.0094,2776049,1531440000,2947572,0.0112,1.89,275.0,209.0,236.11,234.0,,,1862000000,6.287,14277999616,32578000896,9.886,,
GE,-0.48404038,0.18035269,,,1.0,0.714064,,5.0,6.336,,4.0,12.94,2.188,1534291200,153.831,-0.296,-0.243,5703000064,0.04598,40.893,1.88,233214099456,USD,,8679869506,1.02,12.686275,28325625856,313000.0,,,0.12382,14874000000,0.00141,0.55496,Diversified Industrials,,,1514678400,957744000,3/1,,1,86400,,,1530316800,-5962999808,1577750400,14,10337999872,-0.0171,3.0,2.18,2,2.0422978,,-0.0573,-0.0573,1.533,hold,2.8,-0.0038,-0.07446,0.035,14.285,,Industrials,2.0,8691080192,0.0139999995,121477786,1531440000,110377426,0.014099999,2.14,36.0,11.0,17.11,15.0,,,13411000320,1.543,115572998144,124037996544,-0.871,,
GE,-0.48404038,0.18035269,,,1.0,0.714064,,5.0,6.336,,4.0,12.94,2.188,1534291200,153.831,-0.296,-0.243,5703000064,0.04598,40.893,1.88,233214099456,USD,,8679869506,1.02,12.686275,28325625856,313000.0,,,0.12382,14874000000,0.00141,0.55496,Diversified Industrials,,,1514678400,957744000,3/1,,1,86400,,,1530316800,-5962999808,1577750400,14,10337999872,-0.0171,3.0,2.18,2,2.0422978,,-0.0573,-0.0573,1.533,hold,2.8,-0.0038,-0.07446,0.035,14.285,,Industrials,2.0,8691080192,0.0139999995,121477786,1531440000,110377426,0.014099999,2.14,36.0,11.0,17.11,15.0,,,13411000320,1.543,115572998144,124037996544,-0.871,,
GE,-0.48404038,0.18035269,,,1.0,0.714064,,5.0,6.336,,4.0,12.94,2.188,1534291200,153.831,-0.296,-0.243,5703000064,0.04598,40.893,1.88,233214099456,USD,,8679869506,1.02,12.686275,28325625856,313000.0,,,0.12382,14874000000,0.00141,0.55496,Diversified Industrials,,,1514678400,957744000,3/1,,1,86400,,,1530316800,-5962999808,1577750400,14,10337999872,-0.0171,3.0,2.18,2,2.0422978,,-0.0573,-0.0573,1.533,hold,2.8,-0.0038,-0.07446,0.035,14.285,,Industrials,2.0,8691080192,0.0139999995,121477786,1531440000,110377426,0.014099999,2.14,36.0,11.0,17.11,15.0,,,13411000320,1.543,115572998144,124037996544,-0.871,,
GERN,1.5233643,0.18035269,,,1.0,2.536448,,1.0,0.977,,6.0,5.73,33.083,1534291200,,,,-29640000,0.0,-28.024,943.9,830631936,USD,,182729623,-0.06,-95.5,-11578250,15.0,,,0.0,-7372000,0.00478,0.35769,Biotechnology,,,1514678400,1405987200,1058/1000,,1,86400,,,1530316800,-28448000,1577750400,1,-20674000,-33.76023,4.0,9.82,2,5.8648925,,0.0,0.0,32.966,buy,2.5,-0.120749995,-0.19527,0.195,0.005,,Healthcare,8.0,183622000,0.32569999,59807261,1531440000,56530838,0.4295,16.17,5.75,5.75,5.75,5.75,,,160927008,0.876,0,880000,-0.179,,
GES,0.5162704,0.18035269,,,2.0,-0.18147,,7.0,10.634,,4.0,24.5,2.241,1534291200,4.644,0.722,0.678,173947008,0.06935,10.242,0.71,1781615360,USD,,55746146,1.33,18.421053,54468000,14700.0,,,0.35863,828848000,0.30573,0.73024005,Apparel Stores,,,1517616000,1173744000,2/1,,1,86400,,,1533340800,1725000,1580688000,4,136383008,0.04302,6.0,5.4,2,2.3039308,,0.00099,0.00099,1.069,hold,2.6,0.042579997,0.0067000003,0.126,31.027,,Consumer Cyclical,7.0,80942896,0.0572,4629928,1531440000,5205944,0.105399996,8.96,29.0,24.0,26.5,26.5,,,219062000,2.735,40449000,2508276992,0.02,,
GG,-0.2253021,0.18035269,,,2.0,0.352456,,5.0,16.158,,5.0,10.84,1.007,1534291200,20.02,,,1295000064,0.38564998,9.497,3.663,12298900480,USD,,863681720,0.64,16.9375,365624992,7079.0,,,0.45831,1546000000,0.12245,0.00545,Gold,,,1514678400,1022630400,2/1,,1,86400,,,1530316800,289000000,1577750400,20,1255000064,-0.15873,4.0,2.17,2,0.6708751,,0.08606,0.08606,0.538,buy,2.1,-0.015369999,0.02071,-0.035,3.866,,Basic Materials,1.0,869273984,0.0162,11877248,1531440000,10205967,,2.46,27.0,12.0,17.33,17.83,,,159000000,0.183,2812000000,3358000128,0.331,,
GG,-0.2253021,0.18035269,,,2.0,0.352456,,5.0,16.158,,5.0,10.84,1.007,1534291200,20.02,,,1295000064,0.38564998,9.497,3.663,12298900480,USD,,863681720,0.64,16.9375,365624992,7079.0,,,0.45831,1546000000,0.12245,0.00545,Gold,,,1514678400,1022630400,2/1,,1,86400,,,1530316800,289000000,1577750400,20,1255000064,-0.15873,4.0,2.17,2,0.6708751,,0.08606,0.08606,0.538,buy,2.1,-0.015369999,0.02071,-0.035,3.866,,Basic Materials,1.0,869273984,0.0162,11877248,1531440000,10205967,,2.46,27.0,12.0,17.33,17.83,,,159000000,0.183,2812000000,3358000128,0.331,,
GG,-0.2253021,0.18035269,,,2.0,0.352456,,5.0,16.158,,5.0,10.84,1.007,1534291200,20.02,,,1295000064,0.38564998,9.497,3.663,12298900480,USD,,863681720,0.64,16.9375,365624992,7079.0,,,0.45831,1546000000,0.12245,0.00545,Gold,,,1514678400,1022630400,2/1,,1,86400,,,1530316800,289000000,1577750400,20,1255000064,-0.15873,4.0,2.17,2,0.6708751,,0.08606,0.08606,0.538,buy,2.1,-0.015369999,0.02071,-0.035,3.866,,Basic Materials,1.0,869273984,0.0162,11877248,1531440000,10205967,,2.46,27.0,12.0,17.33,17.83,,,159000000,0.183,2812000000,3358000128,0.331,,
GGAL,-0.59526885,0.18035269,,,,1.096606,,,11.99,,,22.5,,1534291200,,0.138,0.248,,0.0,,1.905,2976201728,ARS,,102905397,3.94,5.71066,,,,,0.0,34017963000,0.0013600001,0.39148998,Banks - Regional - Latin America,,,1514678400,,,,1,86400,,,1530316800,377456160,1577750400,12,-48845640,0.39571,,0.24,2,1.8765638,,0.24716999,0.24716999,,hold,2.7,0.03196,0.29645002,0.34,11.19,,Financial Services,,1426759936,0.0072000003,1032322,1531440000,734021,,1.45,100.0,34.0,53.11,45.5,,,2024685056,14.191,2255990016,1562522368,2.77,,
GIII,0.58133614,0.18035269,,,1.0,-0.121066,,7.0,22.032,,7.0,45.48,2.354,1534291200,41.394,,,228544992,0.07909,11.506,0.91,2629648896,USD,,42478610,2.78,16.359713,115254624,9071.0,,,0.37642,1054905000,0.13986,1.05802,Apparel Manufacturing,,,1517356800,1430697600,2/1,,1,86400,,,1525046400,82400000,1580428800,10,88639000,0.06617,5.0,0.86,2,2.0642703,,0.02852,0.02852,1.103,buy,2.2,0.062179998,0.07851,0.156,59.045,,Consumer Cyclical,4.0,49169000,0.056900002,2798252,1531440000,3036491,0.0715,7.62,58.0,45.0,51.5,53.5,,,71048000,1.445,448263008,2889638912,1.645,,
GLUU,1.2069972,0.18035269,,,2.0,0.198452,,7.0,1.161,,9.0,7.7,1.161,1534291200,,,,-40712000,-0.12226,-24.771,3.028,1008462656,USD,,111255409,0.35,22.0,12592875,546.0,,,0.56137,156005000,0.21271,0.54971004,Electronic Gaming & Multimedia,,,1514678400,,,,1,86400,,,1530316800,-62857000,1577750400,6,-62000,-0.15022999,7.0,2.02,2,6.6322136,,-0.18876,-0.18876,0.853,buy,2.0,-0.10165,-0.35171002,0.313,2.408,,Technology,8.0,141804000,0.031400003,4450816,1531440000,4683071,0.040900003,2.1,8.25,6.5,7.29,7.25,,,64996000,0.458,0,332996000,-0.456,,
GLUU,1.2069972,0.18035269,,,2.0,0.198452,,7.0,1.161,,9.0,7.7,1.161,1534291200,,,,-40712000,-0.12226,-24.771,3.028,1008462656,USD,,111255409,0.35,22.0,12592875,546.0,,,0.56137,156005000,0.21271,0.54971004,Electronic Gaming & Multimedia,,,1514678400,,,,1,86400,,,1530316800,-62857000,1577750400,6,-62000,-0.15022999,7.0,2.02,2,6.6322136,,-0.18876,-0.18876,0.853,buy,2.0,-0.10165,-0.35171002,0.313,2.408,,Technology,8.0,141804000,0.031400003,4450816,1531440000,4683071,0.040900003,2.1,8.25,6.5,7.29,7.25,,,64996000,0.458,0,332996000,-0.456,,
GLUU,1.2069972,0.18035269,,,2.0,0.198452,,7.0,1.161,,9.0,7.7,1.161,1534291200,,,,-40712000,-0.12226,-24.771,3.028,1008462656,USD,,111255409,0.35,22.0,12592875,546.0,,,0.56137,156005000,0.21271,0.54971004,Electronic Gaming & Multimedia,,,1514678400,,,,1,86400,,,1530316800,-62857000,1577750400,6,-62000,-0.15022999,7.0,2.02,2,6.6322136,,-0.18876,-0.18876,0.853,buy,2.0,-0.10165,-0.35171002,0.313,2.408,,Technology,8.0,141804000,0.031400003,4450816,1531440000,4683071,0.040900003,2.1,8.25,6.5,7.29,7.25,,,64996000,0.458,0,332996000,-0.456,,
GLUU,1.2069972,0.18035269,,,2.0,0.198452,,7.0,1.161,,9.0,7.7,1.161,1534291200,,,,-40712000,-0.12226,-24.771,3.028,1008462656,USD,,111255409,0.35,22.0,12592875,546.0,,,0.56137,156005000,0.21271,0.54971004,Electronic Gaming & Multimedia,,,1514678400,,,,1,86400,,,1530316800,-62857000,1577750400,6,-62000,-0.15022999,7.0,2.02,2,6.6322136,,-0.18876,-0.18876,0.853,buy,2.0,-0.10165,-0.35171002,0.313,2.408,,Technology,8.0,141804000,0.031400003,4450816,1531440000,4683071,0.040900003,2.1,8.25,6.5,7.29,7.25,,,64996000,0.458,0,332996000,-0.456,,
GLW,0.16946197,0.18035269,,,1.0,1.259398,,4.0,14.31,,7.0,33.51,2.23,1534291200,38.456,0.843,0.681,2824999936,0.26928,11.62,3.129,32827201536,USD,,807682162,2.03,16.50739,203124992,46200.0,,,0.39281,4032000000,0.0028900001,0.72876,Electronic Components,,,1514678400,970617600,3/1,,1,86400,,,1530316800,-971000000,1577750400,12,2568000000,0.15061,5.0,1.96,2,2.341719,,-0.08321,-0.08321,1.329,buy,2.3,0.03659,-0.05451,0.1,12.299,,Technology,5.0,810014976,0.0276,22331573,1531440000,25291688,0.026400002,3.7,40.0,31.6,35.72,36.5,,,2023000064,2.497,5365000192,10490999808,-1.189,,
GM,-0.02336824,0.18035269,,,2.0,1.522042,,3.0,25.844,,8.0,36.05,0.877,1534291200,256.967,0.519,0.44,20041000960,0.13898,6.737,0.936,135025901568,USD,,1217540181,5.97,6.038526,-12981624832,180000.0,,,0.118269995,20164000000,0.07248,0.77045995,Auto Manufacturers,,,1514678400,,,,1,86400,,,1530316800,-1298000000,1577750400,19,15322000384,0.05562,7.0,0.59,2,1.3949078,,-0.03257,-0.03257,0.669,buy,2.3,0.02184,-0.03113,-0.006,101.619,,Consumer Cyclical,4.0,1410889984,0.0188,26579240,1531440000,23687594,0.0189,2.28,60.0,33.0,46.53,47.0,,,18011000832,12.766,99282001920,144196993024,-3.346,,
GME,-0.28299898,0.18035269,,,2.0,1.365748,,4.0,21.428,,2.0,13.27,1.524,1534291200,37.49,-0.522,-0.522,630400000,0.069180004,3.188,0.221,2009816704,USD,,99639902,2.84,4.6725354,10037500,22000.0,,,0.32865003,3040100000,0.025179999,1.11857,Specialty Retail,,,1517616000,1174262400,2/1,,1,86400,,,1525478400,3900000,1580688000,11,159800000,0.05294,2.0,0.29,2,0.6192832,,0.00043000001,0.00043000001,0.332,buy,2.5,0.06706,0.0017499999,-0.055,89.758,,Consumer Cyclical,2.0,101871000,0.38759997,39487626,1531440000,46082458,0.4628,18.45,19.0,10.0,14.55,15.0,,,247200000,2.427,818600000,9112699904,0.038,,
GMLP,-0.3711949,0.18035269,,,,1.028308,,,10.241,,,13.52,0.549,1534291200,171.734,-0.477,-0.472,260588000,0.73579,8.959,6.592,2334735872,USD,,48624047,1.28,10.562501,144404992,1.0,,,0.78375,355130000,0.29212,0.40296,Shipping & Ports,,,1514678400,,,,1,86400,,,1530316800,93013000,1577750400,9,171883008,0.45035,,1.52,2,1.3201836,,0.2685,0.2685,0.396,buy,2.5,0.042630002,0.13524,-0.381,4.979,,Industrials,,69850496,0.0229,1499436,1531440000,1454960,,4.28,22.0,15.0,19.0,19.0,,,115877000,1.626,1386606976,354163008,1.308,,
GOGO,-0.68587494,0.18035269,,,2.0,0.116527,,6.0,-2.613,,3.0,4.49,2.006,1534291200,,,,110502000,0.13473,10.326,1.391,1141010944,USD,,40236697,-2.2,-2.040909,-310413248,1244.0,,,0.47341,372202000,0.3705,0.68823,Telecom Services,,,1514678400,,,,1,86400,,,1530316800,-151044992,1577750400,3,28839000,-0.051020004,5.0,-0.21,2,,,-0.18416001,-0.18416001,1.343,hold,3.3,-0.02026,,0.316,10.297,,Communication Services,8.0,87351400,0.41259998,36041281,1531440000,31380501,0.7934,18.84,16.0,1.5,6.83,3.0,,,263611008,3.018,1014161024,820166976,-1.896,,
GOLD,-0.37650514,0.18035269,,,1.0,0.19403,,2.0,38.571,,4.0,65.29,6.752,1534291200,0.07,-0.386,-0.382,509824000,0.43245,11.658,5.041,5943456256,USD,,93505088,3.51,18.60114,202433744,4003.0,,,0.3238,511915000,0.00088,0.39269,,,,1514678400,1087257600,2/1,,1,86400,,,1530316800,233678000,1577750400,4,441859008,0.26222,1.0,10.13,2,1.6927226,,0.19820999,0.19820999,5.786,buy,1.8,0.04626,0.06987,-0.157,12.506,,,1.0,94427600,0.0108,1017661,1531440000,1045564,,1.75,115.0,91.37,99.84,96.5,,,603673024,6.393,2765000,1178913024,2.44,,
GOOG,0.33461142,0.18035269,,,2.0,1.269311,,10.0,232.777,,10.0,1218.19,4.152,1534291200,2.457,-0.093,-0.093,38205001728,0.30836,19.991,6.164,763755233280,USD,,603549166,47.98,25.389536,21704124416,89058.0,,,0.57413,65272000000,0.05752,0.69697,Internet Content & Information,,,1514678400,1430092800,10000000/10000000,,1,86400,,,1530316800,16307999744,1577750400,5,41913999360,0.24475999,10.0,1.74,2,5.2332916,,0.13161999,0.13161999,3.996,buy,1.6,0.09714,0.10511,0.256,178.413,,Technology,10.0,349883008,0.0039,2875352,1531440000,2618112,,1.71,1440.0,1240.0,1354.0,1390.0,,,102254002176,146.985,3980999936,123898003456,23.155,,
