,1Year,1month,3month,6month,PostEarningsReturn,Underlying_stats,accountsPayable,capitalExpenditures,capitalSurplus,cash,changeInCash,changeToAccountReceivables,changeToInventory,changeToLiabilities,changeToNetincome,changeToOperatingActivities,close,commonStock,costOfRevenue,deferredLongTermAssetCharges,deferredLongTermLiab,depreciation,discontinuedOperations,dividendsPaid,earnBeatsBefore,earnMissBefore,ebit,effectOfAccountingCharges,effectOfExchangeRate,epsActual,epsDifference,epsEstimate,extraordinaryItems,goodWill,grossProfit,incomeBeforeTax,incomeTaxExpense,intangibleAssets,interestExpense,inventory,investments,longTermDebt,longTermInvestments,maxAge,minorityInterest,minorityInterest_balance,netBorrowings,netIncome,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,netReceivables,netTangibleAssets,nonRecurring,open,operatingIncome,otherAssets,otherCashflowsFromFinancingActivities,otherCashflowsFromInvestingActivities,otherCurrentAssets,otherCurrentLiab,otherItems,otherLiab,otherOperatingExpenses,otherStockholderEquity,propertyPlantEquipment,quarter,researchDevelopment,retainedEarnings,sellingGeneralAdministrative,shortLongTermDebt,shortTermInvestments,surprisePercent,timestamp,totalAssets,totalCashFromFinancingActivities,totalCashFromOperatingActivities,totalCashflowsFromInvestingActivities,totalCurrentAssets,totalCurrentLiabilities,totalLiab,totalOperatingExpenses,totalOtherIncomeExpenseNet,totalRevenue,totalStockholderEquity,treasuryStock,industry,sector,Underlying
3112,0.8603187919463089,0.16069091860769436,0.7999188311688312,0.4666005291005293,0.1669847040584864,TWLO,17924000,-940000,633460000,117737000,2451000,-14612000,,447000,18125000,31074000,52.41,95000,59582000,,,2931000,,,2.0,1.0,-24257000,,148000,-0.04,0.03,-0.07,,18269000,69534000,-23592000,137000,18981000,-2859000,,-15093000,,,1,,,550000000,-23729000,-23729000,-23729000,57310000,325290000,,48.15,-24257000,9742000,-70978000,,,34654000,,10951000,,2439000,53694000,2018-06-30,37576000,-273454000,56215000,,190271000,0.42900002,2018-05-09,482795000,6307000,16936000,-20940000,382109000,109304000,120255000,153373000,665000,129116000,362540000,2439000,Software - Application,Technology,TWLO
3112,0.8603187919463089,0.16069091860769436,0.7999188311688312,0.4666005291005293,0.1669847040584864,TWLO,17924000,-940000,633460000,117737000,2451000,-14612000,,447000,18125000,31074000,52.41,95000,59582000,,,2931000,,,2.0,1.0,-24257000,,148000,-0.04,0.03,-0.07,,18269000,69534000,-23592000,137000,18981000,-2859000,,-15093000,,,1,,,550000000,-23729000,-23729000,-23729000,57310000,325290000,,48.15,-24257000,9742000,-70978000,,,34654000,,10951000,,2439000,53694000,2018-06-30,37576000,-273454000,56215000,,190271000,0.42900002,2018-05-09,482795000,6307000,16936000,-20940000,382109000,109304000,120255000,153373000,665000,129116000,362540000,2439000,Software - Application,Technology,TWLO
3112,0.8603187919463089,0.16069091860769436,0.7999188311688312,0.4666005291005293,0.1669847040584864,TWLO,17924000,-940000,633460000,117737000,2451000,-14612000,,447000,18125000,31074000,52.41,95000,59582000,,,2931000,,,2.0,1.0,-24257000,,148000,-0.04,0.03,-0.07,,18269000,69534000,-23592000,137000,18981000,-2859000,,-15093000,,,1,,,550000000,-23729000,-23729000,-23729000,57310000,325290000,,48.15,-24257000,9742000,-70978000,,,34654000,,10951000,,2439000,53694000,2018-06-30,37576000,-273454000,56215000,,190271000,0.42900002,2018-05-09,482795000,6307000,16936000,-20940000,382109000,109304000,120255000,153373000,665000,129116000,362540000,2439000,Software - Application,Technology,TWLO
3112,0.8603187919463089,0.16069091860769436,0.7999188311688312,0.4666005291005293,0.1669847040584864,TWLO,17924000,-940000,633460000,117737000,2451000,-14612000,,447000,18125000,31074000,52.41,95000,59582000,,,2931000,,,2.0,1.0,-24257000,,148000,-0.04,0.03,-0.07,,18269000,69534000,-23592000,137000,18981000,-2859000,,-15093000,,,1,,,550000000,-23729000,-23729000,-23729000,57310000,325290000,,48.15,-24257000,9742000,-70978000,,,34654000,,10951000,,2439000,53694000,2018-06-30,37576000,-273454000,56215000,,190271000,0.42900002,2018-05-09,482795000,6307000,16936000,-20940000,382109000,109304000,120255000,153373000,665000,129116000,362540000,2439000,Software - Application,Technology,TWLO
3113,0.0628726287262873,0.08222958057395124,0.23957016434892542,0.172145845786013,-0.15228263139407427,TWTR,,,,,,,,,,,16.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.36,,,,,,,,,,,,2017-09-30,,,,,,,2017-07-27,,,,,,,,,,,,,Internet Content & Information,Technology,TWTR
3114,-0.006952491309385911,0.011209439528023779,0.017814726840855055,0.03190848886213127,0.16969846242265954,TWTR,103112000,-34583000,7628966000,1586558000,298235000,22572000,,-842000,110070000,11395000,20.31,4000,209916000,,,97492000,,,1.0,0.0,8579000,,277000,0.1,0.03,0.07,,1187880000,379717000,-17531000,3564000,54560000,-26732000,,119722000,1604932000,27600000,1,,,-25535000,-21095000,-21095000,-21095000,509854000,3586966000,,19.22,8579000,50010000,-7049000,-108000,2555000,101508000,,74627000,,-36756000,753317000,2017-12-31,135715000,-2762808000,235423000,1772492000,2671538000,0.42900002,2017-10-26,7075789000,-27020000,239947000,85031000,5002422000,481202000,2246383000,581054000,-26110000,589633000,4829406000,-36756000,Internet Content & Information,Technology,TWTR
3115,0.47371303395399766,0.11336367397600333,0.3878287777204745,0.6662538699690403,0.11468148860088839,TWTR,170969000,-42942000,7750522000,1638413000,51855000,-152930000,,22829000,104387000,19805000,30.18,4000,217779000,,,-3980000,,,2.0,0.0,125298000,,1173000,0.19,0.05,0.14,,1188935000,513781000,93553000,2474000,49654000,-26700000,,-95122000,1627460000,27600000,1,,,-22090000,91079000,91079000,91079000,664268000,3808629000,,34.15,125298000,50689000,-1913000,386000,10537000,92682000,,73213000,,-31579000,773715000,2018-03-31,120796000,-2671729000,267687000,1793744000,2764689000,0.357,2018-02-08,7412477000,-12530000,198107000,-134895000,5321884000,583278000,2365259000,606262000,-31745000,731560000,5047218000,-31579000,Internet Content & Information,Technology,TWTR
3116,1.071380013596193,-0.045126919460984016,0.3393406593406594,0.7050923335198656,-0.023913461005978902,TWTR,137968000,-93091000,7831429000,1601028000,-43405000,61166000,,-26948000,72948000,-43058000,29.75,4000,222923000,,,96846000,,,3.0,0.0,73925000,,1950000,0.16,0.04,0.12,,1190932000,441948000,63882000,2885000,44794000,-27015000,,-166314000,1650064000,27600000,1,,,-24247000,60997000,60997000,60997000,611840000,3974710000,,31.35,73925000,64968000,-92920000,-1350000,4347000,80882000,,78317000,,-22325000,801912000,2018-06-30,123646000,-2598672000,244377000,1808605000,2927803000,0.333,2018-04-25,7539441000,-29036000,242673000,-258992000,5409235000,528654000,2329005000,590946000,-10043000,664871000,5210436000,-22325000,Internet Content & Information,Technology,TWTR
3117,0.4269662921348316,0.08779443254817987,0.20521945432977473,0.3333333333333335,-0.008235922027078863,TX,,,,,,,,,,,30.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.08,,,,,,,,,,,,2017-09-30,,,,,,,2017-08-02,,,,,,,,,,,,,,,
3118,0.2969468841488918,0.01872536136662295,0.025802183261660616,0.2590336987413724,-0.035448411247750035,TX,991970000,-100383000,,383814000,205476000,-303114000,-540162000,0,30223000,-96164000,29.93,2004743000,1916963000,117760000,,116295000,,-215938000,1.0,0.0,349845000,,-521000,0.99,0.02,0.97,,,562570000,336554000,103823000,1132463000,-29235000,2357217000,-1308000,1795421000,491508000,1,846352000,846352000,1674834000,194938000,194938000,232731000,1384339000,3755539000,,31.31,349845000,479942000,-29006000,-4800000,15969000,408258000,,1003825000,1476000,-4878385000,5023749000,2017-12-31,,7911644000,211249000,3287745000,157151000,0.021,2017-11-01,11426152000,1674834000,245292000,-1714129000,4298490000,2826782000,5691798000,2129688000,-13291000,2479533000,4888002000,-5028385000,,,
3119,0.5110356536502547,0.07099879663056563,0.29079042784626563,0.2170940170940172,0.026335548337802557,TX,903947000,-126529000,,337779000,-46035000,-303114000,-540162000,46333000,11110000,485334000,36.55,2004743000,2326497000,121092000,,125493000,,-215938000,2.0,0.0,351559000,,-733000,0.92,0.28,0.64,,662307000,591538000,336720000,138702000,430272000,-39865000,2550930000,24478000,1716337000,481728000,1,842347000,842347000,24263000,180241000,180241000,198018000,1304856000,3917845000,,37.35,351559000,803223000,-29006000,-4800000,68680000,114650000,,1657179000,23924000,-4936204000,5349753000,2018-03-31,,8091885000,216055000,3298942000,132736000,0.438,2018-02-21,12122566000,24263000,32109000,-101674000,4395283000,2827274000,6269795000,2566476000,-14839000,2918035000,5010424000,-5086204000,,,
3120,0.47963978073610014,0.18687185929648242,0.13585813044785078,0.193996840442338,0.1101387087748497,TX,1060965000,-94673000,,232642000,-105137000,,,0,-51736000,-264860000,42.19,2004743000,2204833000,134453000,,141990000,,-215938000,3.0,0.0,523071000,,-957000,1.87,0.7,1.17,,,756480000,463313000,41218000,1058205000,-33782000,2688615000,-7438000,1701773000,534838000,1,875809000,875809000,-181882000,366724000,366724000,422095000,1659403000,4281475000,,39.18,523071000,834353000,-29006000,-4800000,5461000,469815000,,1582156000,21338000,-4973525000,5298172000,2018-06-30,,8458462000,174482000,3087166000,103902000,0.598,2018-04-26,12415591000,-181882000,192118000,-114416000,4690023000,2847948000,6200102000,2438242000,-59758000,2961313000,5339680000,-5123525000,,,
3121,-0.3168831168831169,0.14347826086956528,0.16629711751662968,-0.1054421768707483,-0.011472401162236696,TXMD,,,,,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,2017-09-30,,,,,,,2017-08-04,,,,,,,,,,,,,,,
3122,-0.07627118644067787,-0.1279999999999999,-0.18656716417910446,0.04306220095693791,0.2749871529705321,TXMD,4199369,-25968,514499865,148292654,51816171,-1015877,120498,-3908665,2006087,723992,5.74,216430,700814,,,54055,,,1.0,0.0,-14831941,,,-0.07,0.04,-0.11,,,3716784,-14664641,0,2793421,-531382,1293517,,,,1,,,75000000,-14664641,-14664641,-14664641,4392635,146691084,,6.03,-14831941,139036,-3786918,-11486,5000,,,,,,448066,2017-12-31,6436802,-365231790,12057868,,,0.36400002,2017-11-06,160361106,68572890,-16684551,-72168,156980583,10876601,10876601,19249539,167300,4417598,149484505,,,,
3123,-0.05347593582887711,-0.17674418604651176,-0.10000000000000009,-0.11647254575707155,-0.03839243103823423,TXMD,4097600,-25968,516351405,127135628,-21157026,61182,-191841,-101769,1854191,-1056144,5.11,216430,594769,,,56174,,,1.0,1.0,-21680639,,,-0.1,-0.01,-0.09,,,3529449,-21427330,0,3099747,-531382,1485358,,,,1,,,75000000,-21427330,-21427330,-21427330,4328802,126808968,,5.35,-21680639,139036,-3786918,-11486,64411,,,,,,437055,2018-03-31,10974956,-386659120,14178958,,,-0.111,2018-02-21,143229910,44057,-20805537,-351489,139554072,13321195,13321195,25804857,253309,4124218,129908715,,,,
3124,0.22453222453222454,0.14591439688715946,0.001700680272108901,0.20696721311475397,-0.039832105448403696,TXMD,6283824,-26908,518146665,107349460,-19786168,-790885,-135514,2186224,1774313,1658375,5.66,216584,633623,,,59621,,,1.0,2.0,-24716386,,,-0.11,-0.01,-0.1,,,3139769,-24401829,0,3220686,-531382,1620872,,,,1,,,75000000,-24401829,-24401829,-24401829,5096731,104081614,,5.85,-24716386,150522,-3786918,-11486,,,,,,,425539,2018-06-30,7039297,-411060949,20757237,,,-0.1,2018-05-03,122961942,44057,-19649695,-180530,119165195,15659642,15659642,28489778,314557,3773392,107302300,,,,
3125,0.2290848686197524,0.03933086451283363,-0.011777561923263735,0.05591593149974061,0.013909448265642778,TXN,,,,,,,,,,,82.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,,,,,,,,,,,,2017-09-30,,,,,,,2017-07-26,,,,,,,,,,,,,,,
3126,0.345424107142857,0.09965792474344348,0.1685447715982067,0.18900258907656275,-0.0064496218579943145,TXN,430000000,-186000000,1718000000,1296000000,156000000,-106000000,39000000,47000000,67000000,171000000,95.82,1741000000,1460000000,414000000,,197000000,,-495000000,1.0,0.0,1789000000,,,1.26,0.14,1.12,,4362000000,2656000000,1789000000,504000000,1136000000,-19000000,1908000000,-298000000,3084000000,32000000,1,,,494000000,1285000000,1274000000,1285000000,1576000000,5490000000,,95.0,1789000000,841000000,-9000000,-4000000,,74000000,,802000000,,-505000000,2567000000,2017-12-31,375000000,34935000000,412000000,3583000000,2148000000,0.125,2017-10-25,16929000000,-1078000000,1722000000,-488000000,7991000000,2055000000,5941000000,2327000000,0,4116000000,10988000000,-27406000000,,,
3127,0.5831242572296316,0.15201306812722204,0.25961336415213276,0.48158675234799797,-0.0888252884383777,TXN,466000000,-231000000,1776000000,1656000000,360000000,299000000,-49000000,70000000,217000000,115000000,109.7,1741000000,1310000000,264000000,,227000000,,-611000000,1.0,1.0,1505000000,,,1.09,0.0,1.09,,4362000000,2440000000,1550000000,1206000000,1056000000,-21000000,1957000000,-660000000,3577000000,32000000,1,,,494000000,344000000,342000000,344000000,1278000000,4919000000,,111.135,1505000000,794000000,-10000000,-7000000,262000000,128000000,,1470000000,,-384000000,2664000000,2018-03-31,386000000,34662000000,470000000,4077000000,2813000000,0.0,2018-01-24,17642000000,-671000000,1929000000,-898000000,8734000000,2258000000,7305000000,2245000000,45000000,3750000000,10337000000,-27842000000,,,
3128,0.21386285150468676,-0.0767354596622889,-0.17908082408874804,0.034040764866568596,0.04548495279180367,TXN,488000000,-189000000,1770000000,1717000000,61000000,-176000000,-97000000,-51000000,-12000000,-16000000,103.0,1741000000,1342000000,218000000,,217000000,,-611000000,2.0,1.0,1549000000,,,1.35,0.24,1.11,,4362000000,2447000000,1553000000,187000000,968000000,-23000000,2032000000,459000000,3578000000,28000000,1,,,1000000000,1366000000,1355000000,1366000000,1454000000,5312000000,,101.46,1549000000,823000000,-11000000,-4000000,,133000000,,1427000000,,-392000000,2736000000,2018-06-30,385000000,35619000000,433000000,4078000000,2362000000,0.216,2018-04-25,17507000000,-1317000000,1112000000,266000000,8590000000,1860000000,6865000000,2240000000,4000000,3789000000,10642000000,-28488000000,,,
3129,0.2705822005642471,0.02993762993762994,0.046472327841148964,0.016205128205128094,-0.01771760021585048,TXT,,,,,,,,,,,48.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1,,,,,,,,,,,,2017-09-30,,,,,,,2017-07-19,,,,,,,,,,,,,Aerospace & Defense,Industrials,TXT
3129,0.2705822005642471,0.02993762993762994,0.046472327841148964,0.016205128205128094,-0.01771760021585048,TXT,,,,,,,,,,,48.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1,,,,,,,,,,,,2017-09-30,,,,,,,2017-07-19,,,,,,,,,,,,,Aerospace & Defense,Industrials,TXT
3129,0.2705822005642471,0.02993762993762994,0.046472327841148964,0.016205128205128094,-0.01771760021585048,TXT,,,,,,,,,,,48.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1,,,,,,,,,,,,2017-09-30,,,,,,,2017-07-19,,,,,,,,,,,,,Aerospace & Defense,Industrials,TXT
3129,0.2705822005642471,0.02993762993762994,0.046472327841148964,0.016205128205128094,-0.01771760021585048,TXT,,,,,,,,,,,48.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1,,,,,,,,,,,,2017-09-30,,,,,,,2017-07-19,,,,,,,,,,,,,Aerospace & Defense,Industrials,TXT
3129,0.2705822005642471,0.02993762993762994,0.046472327841148964,0.016205128205128094,-0.01771760021585048,TXT,,,,,,,,,,,48.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1,,,,,,,,,,,,2017-09-30,,,,,,,2017-07-19,,,,,,,,,,,,,Aerospace & Defense,Industrials,TXT
3130,0.40640588080861106,0.008471385542168752,0.10158338474192874,0.16684818122413425,-0.008812281644975852,TXT,1173000000,-115000000,1711000000,1104000000,165000000,-95000000,149000000,-38000000,139000000,-238000000,53.1,34000000,2884000000,,,114000000,,-5000000,1.0,0.0,265000000,,14000000,0.65,0.03,0.62,,2354000000,600000000,203000000,44000000,,-37000000,4518000000,,3078000000,,1,,,267000000,159000000,159000000,159000000,1344000000,3464000000,,52.33,265000000,2269000000,15000000,14000000,408000000,,,1931000000,,-1419000000,2701000000,2017-12-31,,5943000000,335000000,4283000000,,0.048,2017-10-19,15875000000,155000000,95000000,-99000000,8388000000,4041000000,10057000000,3219000000,-62000000,3484000000,5818000000,-1870000000,Aerospace & Defense,Industrials,TXT
3130,0.40640588080861106,0.008471385542168752,0.10158338474192874,0.16684818122413425,-0.008812281644975852,TXT,1173000000,-115000000,1711000000,1104000000,165000000,-95000000,149000000,-38000000,139000000,-238000000,53.1,34000000,2884000000,,,114000000,,-5000000,1.0,0.0,265000000,,14000000,0.65,0.03,0.62,,2354000000,600000000,203000000,44000000,,-37000000,4518000000,,3078000000,,1,,,267000000,159000000,159000000,159000000,1344000000,3464000000,,52.33,265000000,2269000000,15000000,14000000,408000000,,,1931000000,,-1419000000,2701000000,2017-12-31,,5943000000,335000000,4283000000,,0.048,2017-10-19,15875000000,155000000,95000000,-99000000,8388000000,4041000000,10057000000,3219000000,-62000000,3484000000,5818000000,-1870000000,Aerospace & Defense,Industrials,TXT
3130,0.40640588080861106,0.008471385542168752,0.10158338474192874,0.16684818122413425,-0.008812281644975852,TXT,1173000000,-115000000,1711000000,1104000000,165000000,-95000000,149000000,-38000000,139000000,-238000000,53.1,34000000,2884000000,,,114000000,,-5000000,1.0,0.0,265000000,,14000000,0.65,0.03,0.62,,2354000000,600000000,203000000,44000000,,-37000000,4518000000,,3078000000,,1,,,267000000,159000000,159000000,159000000,1344000000,3464000000,,52.33,265000000,2269000000,15000000,14000000,408000000,,,1931000000,,-1419000000,2701000000,2017-12-31,,5943000000,335000000,4283000000,,0.048,2017-10-19,15875000000,155000000,95000000,-99000000,8388000000,4041000000,10057000000,3219000000,-62000000,3484000000,5818000000,-1870000000,Aerospace & Defense,Industrials,TXT
3130,0.40640588080861106,0.008471385542168752,0.10158338474192874,0.16684818122413425,-0.008812281644975852,TXT,1173000000,-115000000,1711000000,1104000000,165000000,-95000000,149000000,-38000000,139000000,-238000000,53.1,34000000,2884000000,,,114000000,,-5000000,1.0,0.0,265000000,,14000000,0.65,0.03,0.62,,2354000000,600000000,203000000,44000000,,-37000000,4518000000,,3078000000,,1,,,267000000,159000000,159000000,159000000,1344000000,3464000000,,52.33,265000000,2269000000,15000000,14000000,408000000,,,1931000000,,-1419000000,2701000000,2017-12-31,,5943000000,335000000,4283000000,,0.048,2017-10-19,15875000000,155000000,95000000,-99000000,8388000000,4041000000,10057000000,3219000000,-62000000,3484000000,5818000000,-1870000000,Aerospace & Defense,Industrials,TXT
3130,0.40640588080861106,0.008471385542168752,0.10158338474192874,0.16684818122413425,-0.008812281644975852,TXT,1173000000,-115000000,1711000000,1104000000,165000000,-95000000,149000000,-38000000,139000000,-238000000,53.1,34000000,2884000000,,,114000000,,-5000000,1.0,0.0,265000000,,14000000,0.65,0.03,0.62,,2354000000,600000000,203000000,44000000,,-37000000,4518000000,,3078000000,,1,,,267000000,159000000,159000000,159000000,1344000000,3464000000,,52.33,265000000,2269000000,15000000,14000000,408000000,,,1931000000,,-1419000000,2701000000,2017-12-31,,5943000000,335000000,4283000000,,0.048,2017-10-19,15875000000,155000000,95000000,-99000000,8388000000,4041000000,10057000000,3219000000,-62000000,3484000000,5818000000,-1870000000,Aerospace & Defense,Industrials,TXT
3131,0.26828240252897784,0.0634387701007244,0.1348293418819535,0.22491349480968847,-0.025411548264130578,TXT,,,,,,,,,,,58.67,,,,,,,,1.0,1.0,,,,0.74,-0.03,0.77,,,,,,,,,,,,,,,,,,,,,,58.3,,,,,,,,,,,,2018-03-31,,,,,,-0.039,2018-01-31,,,,,,,,,,,,,Aerospace & Defense,Industrials,TXT
3131,0.26828240252897784,0.0634387701007244,0.1348293418819535,0.22491349480968847,-0.025411548264130578,TXT,,,,,,,,,,,58.67,,,,,,,,1.0,1.0,,,,0.74,-0.03,0.77,,,,,,,,,,,,,,,,,,,,,,58.3,,,,,,,,,,,,2018-03-31,,,,,,-0.039,2018-01-31,,,,,,,,,,,,,Aerospace & Defense,Industrials,TXT
3131,0.26828240252897784,0.0634387701007244,0.1348293418819535,0.22491349480968847,-0.025411548264130578,TXT,,,,,,,,,,,58.67,,,,,,,,1.0,1.0,,,,0.74,-0.03,0.77,,,,,,,,,,,,,,,,,,,,,,58.3,,,,,,,,,,,,2018-03-31,,,,,,-0.039,2018-01-31,,,,,,,,,,,,,Aerospace & Defense,Industrials,TXT
3131,0.26828240252897784,0.0634387701007244,0.1348293418819535,0.22491349480968847,-0.025411548264130578,TXT,,,,,,,,,,,58.67,,,,,,,,1.0,1.0,,,,0.74,-0.03,0.77,,,,,,,,,,,,,,,,,,,,,,58.3,,,,,,,,,,,,2018-03-31,,,,,,-0.039,2018-01-31,,,,,,,,,,,,,Aerospace & Defense,Industrials,TXT
3131,0.26828240252897784,0.0634387701007244,0.1348293418819535,0.22491349480968847,-0.025411548264130578,TXT,,,,,,,,,,,58.67,,,,,,,,1.0,1.0,,,,0.74,-0.03,0.77,,,,,,,,,,,,,,,,,,,,,,58.3,,,,,,,,,,,,2018-03-31,,,,,,-0.039,2018-01-31,,,,,,,,,,,,,Aerospace & Defense,Industrials,TXT
3132,0.27940234791889007,0.016966406515100063,0.019734603606668788,0.12542245587683065,0.06538275926285171,TXT,1229000000,-77000000,1710000000,688000000,-426000000,63000000,-128000000,15000000,31000000,-369000000,63.99,33000000,2736000000,,,105000000,,-5000000,2.0,1.0,252000000,,11000000,0.72,0.24,0.48,,2368000000,560000000,218000000,29000000,,-34000000,4090000000,,3083000000,,1,,,-17000000,189000000,189000000,189000000,1110000000,3324000000,,64.23,252000000,1953000000,8000000,67000000,933000000,2104000000,,1908000000,,-1301000000,2711000000,2018-06-30,,5642000000,308000000,3918000000,,0.5,2018-04-18,14968000000,-358000000,-85000000,6000000,7750000000,3349000000,9276000000,3044000000,-34000000,3296000000,5692000000,-1693000000,Aerospace & Defense,Industrials,TXT
3132,0.27940234791889007,0.016966406515100063,0.019734603606668788,0.12542245587683065,0.06538275926285171,TXT,1229000000,-77000000,1710000000,688000000,-426000000,63000000,-128000000,15000000,31000000,-369000000,63.99,33000000,2736000000,,,105000000,,-5000000,2.0,1.0,252000000,,11000000,0.72,0.24,0.48,,2368000000,560000000,218000000,29000000,,-34000000,4090000000,,3083000000,,1,,,-17000000,189000000,189000000,189000000,1110000000,3324000000,,64.23,252000000,1953000000,8000000,67000000,933000000,2104000000,,1908000000,,-1301000000,2711000000,2018-06-30,,5642000000,308000000,3918000000,,0.5,2018-04-18,14968000000,-358000000,-85000000,6000000,7750000000,3349000000,9276000000,3044000000,-34000000,3296000000,5692000000,-1693000000,Aerospace & Defense,Industrials,TXT
3132,0.27940234791889007,0.016966406515100063,0.019734603606668788,0.12542245587683065,0.06538275926285171,TXT,1229000000,-77000000,1710000000,688000000,-426000000,63000000,-128000000,15000000,31000000,-369000000,63.99,33000000,2736000000,,,105000000,,-5000000,2.0,1.0,252000000,,11000000,0.72,0.24,0.48,,2368000000,560000000,218000000,29000000,,-34000000,4090000000,,3083000000,,1,,,-17000000,189000000,189000000,189000000,1110000000,3324000000,,64.23,252000000,1953000000,8000000,67000000,933000000,2104000000,,1908000000,,-1301000000,2711000000,2018-06-30,,5642000000,308000000,3918000000,,0.5,2018-04-18,14968000000,-358000000,-85000000,6000000,7750000000,3349000000,9276000000,3044000000,-34000000,3296000000,5692000000,-1693000000,Aerospace & Defense,Industrials,TXT
3132,0.27940234791889007,0.016966406515100063,0.019734603606668788,0.12542245587683065,0.06538275926285171,TXT,1229000000,-77000000,1710000000,688000000,-426000000,63000000,-128000000,15000000,31000000,-369000000,63.99,33000000,2736000000,,,105000000,,-5000000,2.0,1.0,252000000,,11000000,0.72,0.24,0.48,,2368000000,560000000,218000000,29000000,,-34000000,4090000000,,3083000000,,1,,,-17000000,189000000,189000000,189000000,1110000000,3324000000,,64.23,252000000,1953000000,8000000,67000000,933000000,2104000000,,1908000000,,-1301000000,2711000000,2018-06-30,,5642000000,308000000,3918000000,,0.5,2018-04-18,14968000000,-358000000,-85000000,6000000,7750000000,3349000000,9276000000,3044000000,-34000000,3296000000,5692000000,-1693000000,Aerospace & Defense,Industrials,TXT
3132,0.27940234791889007,0.016966406515100063,0.019734603606668788,0.12542245587683065,0.06538275926285171,TXT,1229000000,-77000000,1710000000,688000000,-426000000,63000000,-128000000,15000000,31000000,-369000000,63.99,33000000,2736000000,,,105000000,,-5000000,2.0,1.0,252000000,,11000000,0.72,0.24,0.48,,2368000000,560000000,218000000,29000000,,-34000000,4090000000,,3083000000,,1,,,-17000000,189000000,189000000,189000000,1110000000,3324000000,,64.23,252000000,1953000000,8000000,67000000,933000000,2104000000,,1908000000,,-1301000000,2711000000,2018-06-30,,5642000000,308000000,3918000000,,0.5,2018-04-18,14968000000,-358000000,-85000000,6000000,7750000000,3349000000,9276000000,3044000000,-34000000,3296000000,5692000000,-1693000000,Aerospace & Defense,Industrials,TXT
3133,-0.4927170868347339,-0.10168650793650802,-0.04784437434279709,-0.27819848545237147,-0.10960289036882215,UA,,,,,,,,,,,16.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.01,,,,,,,,,,,,2017-09-30,,,,,,,2017-08-01,,,,,,,,,,,,,Apparel Manufacturing,Consumer Cyclical,UA
3133,-0.4927170868347339,-0.10168650793650802,-0.04784437434279709,-0.27819848545237147,-0.10960289036882215,UA,,,,,,,,,,,16.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.01,,,,,,,,,,,,2017-09-30,,,,,,,2017-08-01,,,,,,,,,,,,,Apparel Manufacturing,Consumer Cyclical,UA
3133,-0.4927170868347339,-0.10168650793650802,-0.04784437434279709,-0.27819848545237147,-0.10960289036882215,UA,,,,,,,,,,,16.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.01,,,,,,,,,,,,2017-09-30,,,,,,,2017-08-01,,,,,,,,,,,,,Apparel Manufacturing,Consumer Cyclical,UA
3133,-0.4927170868347339,-0.10168650793650802,-0.04784437434279709,-0.27819848545237147,-0.10960289036882215,UA,,,,,,,,,,,16.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.01,,,,,,,,,,,,2017-09-30,,,,,,,2017-08-01,,,,,,,,,,,,,Apparel Manufacturing,Consumer Cyclical,UA
3134,-0.43110768043226555,-0.022546419098143256,-0.09180529882932842,-0.21302722904431393,-0.24561255248022296,UA,482897000,-58651000,864920000,258002000,92317000,-172054000,-16506000,2090000,145217000,15421000,11.53,146000,756668000,97147000,,45121000,,,1.0,0.0,150775000,,2823000,0.22,0.03,0.19,,559318000,648947000,51536000,-2706000,48646000,-9575000,1180653000,-39207000,771382000,156000,1,,,113250000,54242000,54242000,54242000,733292000,1492732000,,13.02,150775000,197153000,-11000,-1648000,,62255000,,157861000,,-36926000,868250000,2017-12-31,,1272556000,498172000,1068382000,,0.158,2017-10-31,4130365000,116217000,33576000,-60299000,2456842000,1100426000,2029669000,1254840000,-99239000,1405615000,2100696000,-36926000,Apparel Manufacturing,Consumer Cyclical,UA
