,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
ORLY,0.6445254,0.18035269,,,2.0,0.953464,,10.0,4.754,,7.0,335.42,0.917,1534291200,845.097,0.381,0.248,2016472064,0.21754,14.89,3.239,30025621504,USD,,78928386,17.61,19.047132,896873152,79598.0,,,0.52639,4720683000,0.021359999,0.88201,Specialty Retail,,,1514678400,1118880000,2/1,,1,86400,,,1530316800,1244028032,1577750400,19,1568413056,0.19061,9.0,1.24,2,70.55532,,0.13420999,0.13420999,0.093,buy,1.9,0.14614001,1.98362,0.072,110.046,,Consumer Cyclical,6.0,80563000,0.028199999,2273396,1531440000,2849368,0.0295,3.28,360.0,294.0,329.16,335.0,,,36868000,0.458,3253538048,9269392384,14.635,,
OSTK,0.20798326,0.18035269,,,1.0,1.515911,,8.0,4.15,,7.0,29.2,0.909,1534291200,1.549,,,-138739008,-0.0767,-5.497,0.422,762591168,USD,,20303679,-1.44,-20.277777,-41803500,1800.0,,,0.19631,340551000,0.29746,0.58077997,Specialty Retail,,,1514678400,,,,1,86400,,,1530316800,-207231008,1577750400,1,-59643000,-0.08598,7.0,-1.14,2,7.0361447,,-0.11737,-0.11737,0.736,strong_buy,1.0,-0.22454001,-1.2192501,0.118,67.254,,Consumer Cyclical,8.0,29009800,0.32759997,9504369,1531440000,8665404,0.4689,4.13,112.0,112.0,112.0,112.0,,,152228000,5.247,3069000,1808760960,-7.711,,
OXY,0.319664,0.18035269,,,1.0,0.604377,,1.0,27.372,,3.0,79.87,1.36,1534291200,49.267,0.667,0.673,6830000128,0.47639,10.282,4.898,70223921152,USD,,762387409,5.48,14.574818,-1110249984,11000.0,,,0.61568,6914000000,0.00321,0.83955,Oil & Gas E&P,,,1514678400,1456358400,10000/9983,,1,86400,,,1530316800,2231000064,1577750400,21,5407000064,0.17368001,1.0,0.24,2,2.9179454,,0.15645,0.15645,0.852,buy,2.1,0.036170002,0.10689,0.334,18.726,,Energy,1.0,764721024,0.0117,8970010,1531440000,7249557,0.0117,1.86,139.0,83.0,97.0,97.0,,,1362000000,1.781,10311999488,14337000448,2.911,,
OZM,-0.36426115,0.18035269,,,,0.528567,,,-2.203,,,1.83,3.737,1534291200,65.155,,,220688000,0.27302,6.213,1.696,1371109504,USD,,136505615,0.43,4.255814,271077760,442.0,,,0.45523,421788000,0.27045,0.39747003,Asset Management,,,1514678400,,,,1,86400,,,1530316800,3522000,1577750400,5,-5855000,0.26059,,-4.28,2,,,0.0043599997,0.0043599997,3.615,hold,2.7,0.090579994,0.27063,-0.257,4.265,,Financial Services,,191415008,0.0008,387133,1531440000,441359,0.0029,1.41,4.0,2.25,2.7,2.5,,,183968000,0.961,307567008,808334016,0.018,,
PDCE,0.33156967,0.18035269,,,2.0,0.60276,,3.0,35.424,,3.0,52.69,0.358,1534291200,50.567,,,423456000,0.36764,11.038,4.058,4673975296,USD,,65464697,4.68,11.258547,22436624,,,,0.80476,741974000,0.021559998,1.05001,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,-388296000,1577750400,23,696972992,-0.45756,3.0,0.7,2,1.4874096,,-0.33712003,-0.33712003,0.323,buy,2.0,-0.072399996,-0.15364,0.513,17.467,,Energy,2.0,66073200,0.0642,4240994,1531440000,4366119,0.0743,4.54,95.0,55.0,74.43,75.0,,,1425000,0.022,1183430016,1151820032,-5.892,,
PDCO,-0.40212202,0.18035269,,,2.0,1.445329,,1.0,15.916,,4.0,22.55,1.952,1534291200,69.52,-0.655,-0.661,303704992,0.055560004,10.315,0.573,3132762624,USD,,79962046,1.62,13.919752,169801248,7700.0,,,0.21944,1199366000,0.131,1.03609,Medical Distribution,,,1524873600,1098662400,2/1,,1,86400,,,1524873600,200974000,1588032000,15,178895008,0.04023,1.0,4.49,2,1.4168131,,0.03677,0.03677,0.98,hold,3.1,0.03938,0.14073,-0.031,59.11,,Healthcare,3.0,93370000,0.1766,16792825,1531440000,18929465,0.2326,7.79,29.0,18.5,22.63,22.0,,,62984000,0.686,1016241024,5465682944,2.16,,
PDLI,-0.22950822,0.18035269,,,2.0,0.144822,,4.0,4.882,,8.0,2.42,11.125,1534291200,16.972,,,245000,0.00207,273.4,0.567,66982896,USD,,131750193,0.12,20.166668,-12154375,92.0,,,0.58904,109452000,0.02725,0.89324,Biotechnology,,,1514678400,1002672000,2/1,,1,86400,,,1530316800,-67626000,1577750400,1,-40744000,-0.24339001,5.0,-0.28,2,0.4956985,,-0.57231,-0.57231,9.151,hold,3.0,-0.01599,-0.088319995,-0.396,0.787,,Healthcare,4.0,145400000,0.1294,18809128,1531440000,18972659,0.127,18.81,3.0,3.0,3.0,3.0,,,395652992,2.721,120945000,118162000,-0.45,,
PDLI,-0.22950822,0.18035269,,,2.0,0.144822,,4.0,4.882,,8.0,2.42,11.125,1534291200,16.972,,,245000,0.00207,273.4,0.567,66982896,USD,,131750193,0.12,20.166668,-12154375,92.0,,,0.58904,109452000,0.02725,0.89324,Biotechnology,,,1514678400,1002672000,2/1,,1,86400,,,1530316800,-67626000,1577750400,1,-40744000,-0.24339001,5.0,-0.28,2,0.4956985,,-0.57231,-0.57231,9.151,hold,3.0,-0.01599,-0.088319995,-0.396,0.787,,Healthcare,4.0,145400000,0.1294,18809128,1531440000,18972659,0.127,18.81,3.0,3.0,3.0,3.0,,,395652992,2.721,120945000,118162000,-0.45,,
PE,0.1425178,0.18035269,,,2.0,0.018185,,8.0,19.177,,5.0,27.77,0.929,1534291200,35.786,1.639,1.924,885430976,0.62661,12.077,7.568,10693691392,USD,,242961649,2.21,12.565611,-1064918016,460.0,,,0.84286004,804174000,0.16837,0.025139999,Oil & Gas E&P,,,1514678400,1396483200,1/4,,1,86400,,,1530316800,238631008,1577750400,31,857817024,0.26577,6.0,0.32,2,1.4480889,,0.16888,0.16888,0.851,buy,1.9,0.02725,0.04614,1.189,5.491,,Energy,6.0,279700000,0.0345,10924501,1531440000,13990063,0.0435,2.6,61.0,31.0,41.55,41.0,,,301406016,1.078,2183021056,1413037952,0.822,,
PEP,-0.033744752,0.18035269,,,1.0,0.640902,,4.0,7.146,,1.0,112.01,1.237,1534291200,397.153,-0.123,-0.135,12766999552,0.19819,14.171,2.809,180921450496,USD,,1411252557,6.07,18.453047,6130874880,263000.0,,,0.54432,34740000000,0.00205,0.72712,Beverages - Soft Drinks,,,1514592000,833328000,2/1,,1,86400,,,1529107200,4592999936,1577664000,21,8830000128,0.16429001,1.0,2.68,2,15.674503,,0.07136,0.07136,1.057,buy,2.5,0.08498,0.40825,0.024,45.365,,Consumer Defensive,1.0,1414320000,0.007900001,11177036,1531440000,8652156,0.007900001,1.79,136.0,105.0,118.1,118.0,,,18129000448,12.818,40592998400,64418000896,3.211,,
PG,-0.100409806,0.18035269,,,1.0,0.426558,,7.0,20.546,,3.0,82.95,0.826,1534291200,59.161,-0.137,-0.146,17614999552,0.26357,13.051,3.44,229889032192,USD,,2448153448,4.71,17.611464,9478875136,92000.0,,,0.49951,33383000000,0.00068000006,0.61019003,Household & Personal Products,,,1530316800,1087776000,2/1,,1,86400,,,1530316800,9484999680,1593475200,19,14867000320,0.22117001,3.0,2.9,2,4.037282,,0.14589,0.14589,0.586,hold,2.7,0.0774,0.1815,0.026,26.423,,Consumer Defensive,4.0,2489159936,0.0087,22328828,1531440000,21398022,,2.99,93.0,75.0,83.08,83.0,,,11850000384,4.763,31285999616,66831998976,3.67,,
PH,0.095956445,0.18035269,,,1.0,1.255044,,7.0,44.254,,3.0,175.6,1.59,1534291200,84.512,0.213,0.204,2430245888,0.16992001,11.265,1.914,27377735680,USD,,131577776,12.44,14.115757,1293472000,57170.0,,,0.25062,3584500000,0.00459,0.84086996,Diversified Industrials,,,1530316800,1191283200,3/2,,1,86400,,,1530316800,1060801024,1593475200,16,1600286976,0.13733,7.0,1.91,2,3.9680028,,0.07417,0.07417,0.994,buy,2.5,0.07969,0.19066,0.092,107.533,,Industrials,9.0,132360000,0.0194,2582524,1531440000,2409864,0.0195,2.0,220.0,165.0,187.81,187.5,,,855132032,6.461,4957024768,14302392320,7.83,,
PHM,0.088109136,0.18035269,,,1.0,0.740339,,2.0,15.919,,3.0,27.95,4.546,1534291200,72.25,2.521,2.217,1423158016,0.15042,7.602,1.143,10818281472,USD,,260572834,3.86,7.240933,547220224,4810.0,,,0.24143,2031513000,0.085889995,0.91726,Residential Construction,,,1514678400,1125619200,2/1,,1,86400,,,1530316800,743977984,1577750400,15,1034332992,0.14523,2.0,0.17,2,1.7557636,,0.07925,0.07925,0.293,hold,2.7,0.0875,0.16715999,0.271,32.562,,Consumer Cyclical,5.0,284019008,0.0715,20295044,1531440000,23073799,0.0783,3.82,45.0,24.0,33.67,33.0,,,379230016,1.335,3270553088,9461327872,2.549,,
PLNT,1.0591092,0.18035269,,,2.0,0.504849,,8.0,-0.91,,8.0,51.37,2.081,1534291200,,0.849,1.085,197720000,0.41909,25.422,10.654,5026353152,USD,,88139689,1.38,37.224636,81075872,1046.0,,,0.56081,240019000,0.001,1.03779,Leisure,,,1514678400,,,,1,86400,,,1530316800,57647000,1577750400,12,146516992,0.34752998,9.0,2.41,2,,,0.12219,0.12219,1.929,buy,1.9,0.08266,,0.206,5.432,,Consumer Cyclical,8.0,88168800,0.033099998,3261632,1531440000,4126956,0.0373,2.76,60.0,45.0,54.58,55.5,,,147784000,1.676,701142016,471785984,0.659,,
PLUG,-0.08056867,0.18035269,,,2.0,1.310262,,7.0,0.122,,10.0,1.97,1.075,1534291200,322.484,,,-52924000,-0.32252,-9.238,2.979,488921440,USD,,211865269,-0.27,-7.296296,-36071124,536.0,,,0.044439998,1578000,0.013830001,0.28965,Electronic Components,,,1514678400,1305849600,1/10,,1,86400,,,1530316800,-106188000,1577750400,7,-47026000,-0.39223,10.0,-0.2,2,16.147541,,-0.64672,-0.64672,0.481,buy,2.1,-0.15938,-1.6810899,0.766,0.733,,Technology,10.0,214795008,0.1576,33851031,1531440000,30487568,0.1498,16.05,5.0,2.5,3.39,3.0,,,15035000,0.07,86545000,164096992,-0.474,,
PPG,0.06979895,0.18035269,,,1.0,1.576297,,6.0,20.18,,3.0,110.54,1.7,1534291200,101.786,-0.212,-0.252,2428999936,0.15803,12.807,2.024,31107741696,USD,,240943544,7.02,15.746439,1258625024,47200.0,,,0.42863,6541000000,0.0014,0.80112,Specialty Chemicals,,,1514678400,1434326400,2/1,,1,86400,,,1530316800,1240000000,1577750400,20,1252999936,0.12648,6.0,2.07,2,5.4777007,,0.09538,0.09538,1.118,buy,2.5,0.07196,0.2353,0.086,61.211,,Basic Materials,8.0,242018000,0.0317,7679706,1531440000,8694409,0.0309,5.48,144.0,102.0,120.2,119.5,,,1087000064,4.491,5072000000,15370000384,5.808,,
PPG,0.06979895,0.18035269,,,1.0,1.576297,,6.0,20.18,,3.0,110.54,1.7,1534291200,101.786,-0.212,-0.252,2428999936,0.15803,12.807,2.024,31107741696,USD,,240943544,7.02,15.746439,1258625024,47200.0,,,0.42863,6541000000,0.0014,0.80112,Specialty Chemicals,,,1514678400,1434326400,2/1,,1,86400,,,1530316800,1240000000,1577750400,20,1252999936,0.12648,6.0,2.07,2,5.4777007,,0.09538,0.09538,1.118,buy,2.5,0.07196,0.2353,0.086,61.211,,Basic Materials,8.0,242018000,0.0317,7679706,1531440000,8694409,0.0309,5.48,144.0,102.0,120.2,119.5,,,1087000064,4.491,5072000000,15370000384,5.808,,
PPG,0.06979895,0.18035269,,,1.0,1.576297,,6.0,20.18,,3.0,110.54,1.7,1534291200,101.786,-0.212,-0.252,2428999936,0.15803,12.807,2.024,31107741696,USD,,240943544,7.02,15.746439,1258625024,47200.0,,,0.42863,6541000000,0.0014,0.80112,Specialty Chemicals,,,1514678400,1434326400,2/1,,1,86400,,,1530316800,1240000000,1577750400,20,1252999936,0.12648,6.0,2.07,2,5.4777007,,0.09538,0.09538,1.118,buy,2.5,0.07196,0.2353,0.086,61.211,,Basic Materials,8.0,242018000,0.0317,7679706,1531440000,8694409,0.0309,5.48,144.0,102.0,120.2,119.5,,,1087000064,4.491,5072000000,15370000384,5.808,,
PPG,0.06979895,0.18035269,,,1.0,1.576297,,6.0,20.18,,3.0,110.54,1.7,1534291200,101.786,-0.212,-0.252,2428999936,0.15803,12.807,2.024,31107741696,USD,,240943544,7.02,15.746439,1258625024,47200.0,,,0.42863,6541000000,0.0014,0.80112,Specialty Chemicals,,,1514678400,1434326400,2/1,,1,86400,,,1530316800,1240000000,1577750400,20,1252999936,0.12648,6.0,2.07,2,5.4777007,,0.09538,0.09538,1.118,buy,2.5,0.07196,0.2353,0.086,61.211,,Basic Materials,8.0,242018000,0.0317,7679706,1531440000,8694409,0.0309,5.48,144.0,102.0,120.2,119.5,,,1087000064,4.491,5072000000,15370000384,5.808,,
PRTY,0.07067144,0.18035269,,,2.0,2.084228,,10.0,10.307,,8.0,15.35,1.274,1534291200,193.436,0.388,0.14,380603008,0.15737,8.824,1.389,3358623744,USD,,53142672,2.06,7.4514565,100049504,9400.0,,,0.26053,609644000,0.04953,1.07655,Specialty Retail,,,1514678400,,,,1,86400,,,1530316800,222395008,1577750400,9,192595008,0.12257,10.0,0.38,2,1.4892792,,0.09195,0.09195,0.246,buy,2.2,0.0529,0.21739,0.03,22.595,,Consumer Cyclical,6.0,96477400,0.0643,6202635,1531440000,7401662,0.1816,4.77,23.0,16.0,18.17,17.5,,,51461000,0.533,1924050048,2418526976,2.045,,
PRTY,0.07067144,0.18035269,,,2.0,2.084228,,10.0,10.307,,8.0,15.35,1.274,1534291200,193.436,0.388,0.14,380603008,0.15737,8.824,1.389,3358623744,USD,,53142672,2.06,7.4514565,100049504,9400.0,,,0.26053,609644000,0.04953,1.07655,Specialty Retail,,,1514678400,,,,1,86400,,,1530316800,222395008,1577750400,9,192595008,0.12257,10.0,0.38,2,1.4892792,,0.09195,0.09195,0.246,buy,2.2,0.0529,0.21739,0.03,22.595,,Consumer Cyclical,6.0,96477400,0.0643,6202635,1531440000,7401662,0.1816,4.77,23.0,16.0,18.17,17.5,,,51461000,0.533,1924050048,2418526976,2.045,,
PRTY,0.07067144,0.18035269,,,2.0,2.084228,,10.0,10.307,,8.0,15.35,1.274,1534291200,193.436,0.388,0.14,380603008,0.15737,8.824,1.389,3358623744,USD,,53142672,2.06,7.4514565,100049504,9400.0,,,0.26053,609644000,0.04953,1.07655,Specialty Retail,,,1514678400,,,,1,86400,,,1530316800,222395008,1577750400,9,192595008,0.12257,10.0,0.38,2,1.4892792,,0.09195,0.09195,0.246,buy,2.2,0.0529,0.21739,0.03,22.595,,Consumer Cyclical,6.0,96477400,0.0643,6202635,1531440000,7401662,0.1816,4.77,23.0,16.0,18.17,17.5,,,51461000,0.533,1924050048,2418526976,2.045,,
PRTY,0.07067144,0.18035269,,,2.0,2.084228,,10.0,10.307,,8.0,15.35,1.274,1534291200,193.436,0.388,0.14,380603008,0.15737,8.824,1.389,3358623744,USD,,53142672,2.06,7.4514565,100049504,9400.0,,,0.26053,609644000,0.04953,1.07655,Specialty Retail,,,1514678400,,,,1,86400,,,1530316800,222395008,1577750400,9,192595008,0.12257,10.0,0.38,2,1.4892792,,0.09195,0.09195,0.246,buy,2.2,0.0529,0.21739,0.03,22.595,,Consumer Cyclical,6.0,96477400,0.0643,6202635,1531440000,7401662,0.1816,4.77,23.0,16.0,18.17,17.5,,,51461000,0.533,1924050048,2418526976,2.045,,
PRTY,0.07067144,0.18035269,,,2.0,2.084228,,10.0,10.307,,8.0,15.35,1.274,1534291200,193.436,0.388,0.14,380603008,0.15737,8.824,1.389,3358623744,USD,,53142672,2.06,7.4514565,100049504,9400.0,,,0.26053,609644000,0.04953,1.07655,Specialty Retail,,,1514678400,,,,1,86400,,,1530316800,222395008,1577750400,9,192595008,0.12257,10.0,0.38,2,1.4892792,,0.09195,0.09195,0.246,buy,2.2,0.0529,0.21739,0.03,22.595,,Consumer Cyclical,6.0,96477400,0.0643,6202635,1531440000,7401662,0.1816,4.77,23.0,16.0,18.17,17.5,,,51461000,0.533,1924050048,2418526976,2.045,,
PTCT,0.9435446,0.18035269,,,2.0,2.889447,,7.0,5.728,,9.0,41.74,4.344,1534291200,55.673,,,-19282000,-0.0788,-94.116,7.417,1814747264,USD,,41453435,-0.6,-69.566666,4814625,366.0,,,0.45798,72359000,0.03573,0.92706,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-61250000,1577750400,6,-10356000,-0.19518,7.0,3.53,2,7.287011,,-0.25032,-0.25032,4.111,buy,2.4,-0.06671,-0.28023002,0.433,5.584,,Healthcare,7.0,50265300,0.0695,3246471,1531440000,3225529,0.0834,3.73,60.0,15.0,41.5,46.0,,,296105984,6.339,148870000,244687008,-1.401,,
PTCT,0.9435446,0.18035269,,,2.0,2.889447,,7.0,5.728,,9.0,41.74,4.344,1534291200,55.673,,,-19282000,-0.0788,-94.116,7.417,1814747264,USD,,41453435,-0.6,-69.566666,4814625,366.0,,,0.45798,72359000,0.03573,0.92706,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-61250000,1577750400,6,-10356000,-0.19518,7.0,3.53,2,7.287011,,-0.25032,-0.25032,4.111,buy,2.4,-0.06671,-0.28023002,0.433,5.584,,Healthcare,7.0,50265300,0.0695,3246471,1531440000,3225529,0.0834,3.73,60.0,15.0,41.5,46.0,,,296105984,6.339,148870000,244687008,-1.401,,
PTLA,-0.52445793,0.18035269,,,2.0,1.867999,,3.0,3.301,,8.0,29.85,6.69,1534291200,93.704,,,-352368000,0.0,-4.661,67.622,1642256768,USD,,54648773,-4.08,-7.316177,-203553376,252.0,,,0.0,22131000,0.00822,1.00305,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-365088992,1577750400,6,-304900992,-14.6299095,5.0,,2,9.042714,,0.0,0.0,6.245,buy,1.9,-0.54275,-2.18892,0.059,0.38,,Healthcare,6.0,66085500,0.16459998,10875061,1531440000,8321888,0.19219999,6.64,60.0,34.0,45.17,46.5,,,435888000,6.596,206207008,24286000,-5.712,,
PVG,-0.016147673,0.18035269,,,2.0,-0.218068,,8.0,4.804,,6.0,8.29,0.403,1534291200,87.979,,,176470000,0.42643002,12.409,5.291,2189742080,USD,,170433585,0.5,16.58,-61997624,484.0,,,0.31355,52853000,0.0739,0.77929,Industrial Metals & Minerals,,,1514678400,,,,1,86400,,,1530316800,13344000,1577750400,5,182872992,0.28155002,8.0,,2,1.7256453,,0.03224,0.03224,0.356,buy,2.0,0.043070003,0.01548,,2.273,,Basic Materials,9.0,182540000,0.087799996,15775865,1531440000,15637681,,7.32,16.5,10.0,13.66,13.78,,,142495008,0.779,771547008,413832992,0.073,,
PVH,0.102490306,0.18035269,,,1.0,0.723124,,5.0,72.278,,1.0,143.16,1.725,1534291200,53.516,0.395,0.38,1148899968,0.12088,11.713,1.416,13457389568,USD,,76639640,10.33,13.8586645,,19600.0,,,0.55284,4894400000,0.00525,0.98819,Apparel Manufacturing,,,1517702400,687052800,2/1,,1,86400,,,1533427200,692300032,1580774400,18,,0.08579001,3.0,1.21,2,1.9806857,,0.07284,0.07284,0.633,buy,2.0,0.04402,0.12944001,0.127,123.271,,Consumer Cyclical,6.0,77085696,0.016,1232408,1531440000,2015521,0.0179,1.61,188.0,149.0,173.83,178.5,,,431100000,5.599,2978899968,9504199680,8.855,,
QSR,-0.053715587,0.18035269,,,2.0,1.328185,,3.0,8.322,,5.0,57.4,1.237,1534291200,286.405,0.803,0.068,2152800000,0.42714,12.828,5.48,27616845824,USD,,211733498,2.98,19.261745,1249624960,6200.0,,,0.54278,2248200000,0.038399998,0.86168,Restaurants,,,1514678400,,,,1,86400,,,1530316800,801800000,1577750400,8,1179399936,0.39044,3.0,1.13,2,6.897381,,0.13681,0.13681,1.084,buy,2.3,0.05609,0.2489,0.186,20.724,,Consumer Cyclical,3.0,250018000,0.0378,9462063,1531440000,9267748,0.0444,6.14,76.0,65.0,70.5,70.5,,,987500032,3.95,12098599936,5040000000,3.215,,
QSR,-0.053715587,0.18035269,,,2.0,1.328185,,3.0,8.322,,5.0,57.4,1.237,1534291200,286.405,0.803,0.068,2152800000,0.42714,12.828,5.48,27616845824,USD,,211733498,2.98,19.261745,1249624960,6200.0,,,0.54278,2248200000,0.038399998,0.86168,Restaurants,,,1514678400,,,,1,86400,,,1530316800,801800000,1577750400,8,1179399936,0.39044,3.0,1.13,2,6.897381,,0.13681,0.13681,1.084,buy,2.3,0.05609,0.2489,0.186,20.724,,Consumer Cyclical,3.0,250018000,0.0378,9462063,1531440000,9267748,0.0444,6.14,76.0,65.0,70.5,70.5,,,987500032,3.95,12098599936,5040000000,3.215,,
RACE,0.14436972,0.18035269,,,1.0,1.292,,7.0,5.707,,5.0,131.09,2.359,1534291200,199.654,0.181,0.179,1145307648,0.28809,23.117,6.66,26475626496,EUR,,167306380,4.1,31.973171,260212208,3513.0,,,0.52611,1766030000,0.34306,0.41687,Auto Manufacturers,,,1514678400,,,,1,86400,,,1530316800,679985984,1577750400,10,895391296,0.24069001,7.0,1.57,2,22.970037,,0.17105,0.17105,1.819,buy,2.3,0.123950005,0.8122,-0.016,21.051,,Consumer Cyclical,9.0,188646000,0.0146,3573502,1531440000,3274322,0.028800001,2.7,171.5,93.68,140.23,150.58,,,764567488,4.053,2158800128,3975464704,3.576,,
RAD,-0.42148763,0.18035269,,,2.0,1.991043,,3.0,1.719,,1.0,1.37,1.49,1534291200,175.61,,,523519008,0.02437,9.385,0.229,4913058304,USD,,1045292236,0.02,68.5,643558272,36020.0,,,0.22284001,4780105000,0.01154,0.57863,Pharmaceutical Retailers,,,1520035200,886464000,2/1,,1,86400,,,1527897600,-355222016,1583193600,6,83246000,0.0067000003,1.0,37.94,2,0.796975,,0.05741,0.05741,0.73,hold,3.1,0.00909,-0.29939,-0.009,20.429,,Consumer Defensive,3.0,1055100032,0.1736,185162752,1531440000,180954193,0.1749,10.06,2.0,1.0,1.6,1.68,,,147092000,0.14,3182603008,21480935424,1.171,,
REI,-0.018226981,0.18035269,,,2.0,0.879685,,6.0,7.467,,8.0,11.8,0.621,1534291200,,1.011,1.47,51455584,0.54143,13.646,7.388,702166976,USD,,56555201,1.06,11.132076,-135993712,37.0,,,0.76663,47568776,0.06073,0.97528,Oil & Gas E&P,,,1514678400,1212364800,1/18,,1,86400,,,1530316800,8949265,1577750400,11,57962368,0.22433001,5.0,0.64,2,1.5802866,,0.09417,0.09417,0.611,buy,1.7,0.03198,0.023929998,1.063,1.696,,Energy,3.0,60388000,0.1258,7595947,1531440000,6930052,0.1339,15.73,22.0,14.0,18.73,19.0,,,13431146,0.222,0,95035872,0.152,,
REI,-0.018226981,0.18035269,,,2.0,0.879685,,6.0,7.467,,8.0,11.8,0.621,1534291200,,1.011,1.47,51455584,0.54143,13.646,7.388,702166976,USD,,56555201,1.06,11.132076,-135993712,37.0,,,0.76663,47568776,0.06073,0.97528,Oil & Gas E&P,,,1514678400,1212364800,1/18,,1,86400,,,1530316800,8949265,1577750400,11,57962368,0.22433001,5.0,0.64,2,1.5802866,,0.09417,0.09417,0.611,buy,1.7,0.03198,0.023929998,1.063,1.696,,Energy,3.0,60388000,0.1258,7595947,1531440000,6930052,0.1339,15.73,22.0,14.0,18.73,19.0,,,13431146,0.222,0,95035872,0.152,,
REI,-0.018226981,0.18035269,,,2.0,0.879685,,6.0,7.467,,8.0,11.8,0.621,1534291200,,1.011,1.47,51455584,0.54143,13.646,7.388,702166976,USD,,56555201,1.06,11.132076,-135993712,37.0,,,0.76663,47568776,0.06073,0.97528,Oil & Gas E&P,,,1514678400,1212364800,1/18,,1,86400,,,1530316800,8949265,1577750400,11,57962368,0.22433001,5.0,0.64,2,1.5802866,,0.09417,0.09417,0.611,buy,1.7,0.03198,0.023929998,1.063,1.696,,Energy,3.0,60388000,0.1258,7595947,1531440000,6930052,0.1339,15.73,22.0,14.0,18.73,19.0,,,13431146,0.222,0,95035872,0.152,,
RF,0.41862166,0.18035269,,,1.0,1.373633,,6.0,13.422,,2.0,19.46,,1534291200,,0.271,0.187,,0.0,,5.46,31761799168,USD,,1099162778,1.58,12.316455,,20326.0,,,0.0,5569000000,0.00471,0.78208,Banks - Regional - US,,,1514678400,1088640000,12346/10000,,1,86400,,,1530316800,1376000000,1577750400,25,1788999936,0.36462003,5.0,1.51,2,1.4498584,,0.24669,0.24669,,hold,2.6,0.0115600005,0.088149995,0.037,5.08,,Financial Services,7.0,1102470016,0.0186,20490329,1531440000,17973515,0.0207,1.78,22.0,17.0,20.26,20.0,,,2104000000,1.908,11713000448,5816999936,1.194,,
RH,2.1568155,0.18035269,,,2.0,2.132383,,7.0,0.4,,9.0,159.0,1.309,1534291200,13569.463,,,286959008,0.117819995,15.997,1.885,4590431232,USD,,19084689,7.54,21.087534,366815616,4300.0,,,0.36868998,857604000,0.11817,1.24832,Specialty Retail,,,1517616000,,,,1,86400,,,1525478400,33609000,1580688000,16,438910016,0.088599995,8.0,0.81,2,397.5,,0.0138,0.0138,0.12,buy,2.5,0.07296,0.10646,-0.008,105.719,,Consumer Cyclical,8.0,21634300,0.35619998,7705746,1531440000,6955692,1.0952,10.75,176.0,77.0,150.06,156.5,,,20796000,0.961,1172673024,2435500032,1.278,,
RHP,0.54013085,0.18035269,,,2.0,1.384472,,3.0,7.364,,1.0,88.73,1.604,1534291200,448.172,0.174,0.175,342471008,0.27882,17.959,5.007,6150452224,USD,,49711902,4.14,21.43237,256285120,368.0,,,0.34222,363048000,0.03041,0.87906,REIT - Hotel & Motel,,,1514678400,747964800,2/1,,1,86400,,,1530316800,179072992,1577750400,6,313636992,0.18495001,2.0,1.84,2,12.049159,,0.14579001,0.14579001,0.641,buy,2.1,0.05608,0.48462,0.126,23.977,,Real Estate,3.0,50743000,0.0126,648318,1531440000,647486,0.018,2.92,94.0,71.0,84.83,88.0,,,61779000,1.217,1674791936,1228275968,3.48,,
