,1Year,1month,3month,6month,PostEarningsReturn,Underlying,accountsPayable,capitalExpenditures,capitalSurplus,cash,changeInCash,changeToAccountReceivables,changeToInventory,changeToLiabilities,changeToNetincome,changeToOperatingActivities,close,commonStock,costOfRevenue,deferredLongTermAssetCharges,deferredLongTermLiab,depreciation,discontinuedOperations,dividendsPaid,ebit,effectOfAccountingCharges,effectOfExchangeRate,epsActual,epsDifference,epsEstimate,extraordinaryItems,goodWill,grossProfit,incomeBeforeTax,incomeTaxExpense,intangibleAssets,interestExpense,inventory,investments,longTermDebt,longTermInvestments,maxAge,minorityInterest,minorityInterest_balance,netBorrowings,netIncome,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,netReceivables,netTangibleAssets,nonRecurring,open,operatingIncome,otherAssets,otherCashflowsFromFinancingActivities,otherCashflowsFromInvestingActivities,otherCurrentAssets,otherCurrentLiab,otherItems,otherLiab,otherOperatingExpenses,otherStockholderEquity,propertyPlantEquipment,quarter,researchDevelopment,retainedEarnings,sellingGeneralAdministrative,shortLongTermDebt,shortTermInvestments,surprisePercent,timestamp,totalAssets,totalCashFromFinancingActivities,totalCashFromOperatingActivities,totalCashflowsFromInvestingActivities,totalCurrentAssets,totalCurrentLiabilities,totalLiab,totalOperatingExpenses,totalOtherIncomeExpenseNet,totalRevenue,totalStockholderEquity,treasuryStock
3,0.22753623188405792,0.02048192771084345,0.20141843971631213,-0.01967592592592593,0.06180456295628335,SPWR,,,,,,,,,,,9.01,,,,,,,,,,,-0.01,0.28,-0.29,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,,,,2018-06-30,,,,,,0.96599996,2018-05-09,,,,,,,,,,,,
0,1.6328358208955223,0.11363636363636354,0.4474835886214441,0.8426183844011144,-0.047996828150036204,SQ,13529000,-5742000,1560374000,658412000,-60191000,,,1080000,64264000,-18604000,25.22,,364987000,191000,858000,9085000,,,-14891000,,1505000,0.07,0.02,0.05,,57961000,220172000,-16745000,-647000,14648000,-1854000,21204000,-99023000,354237000,216335000,1,,,-386000,-16098000,-16098000,-16098000,608616000,660300000,,25.4,-14891000,19365000,-61101000,,180785000,854174000,,66027000,19893000,-393000,88666000,2017-09-30,82547000,-827072000,130845000,354237000,209959000,0.4,2017-08-03,2083852000,3342000,39727000,-104765000,1686877000,930679000,1350943000,600050000,-1854000,585159000,732909000,-393000
1,1.974878444084279,0.14718750000000003,0.4892494929006086,0.8625063419583967,0.03348377623298422,SQ,16763000,-6472000,1630386000,696474000,41571000,,,3292000,64292000,-64159000,37.96,,374719000,,,9632000,,,-13009000,,467000,0.08,0.01,0.07,,58327000,241316000,-15848000,-185000,14334000,-2839000,,26685000,358572000,203667000,1,,,-419000,-15663000,-15663000,-15663000,620523000,713672000,,36.45,-13009000,41152000,-61101000,,291721000,903784000,,69538000,16833000,-1318000,91496000,2017-12-31,92633000,-842735000,143139000,358572000,169576000,0.143,2017-11-09,2187270000,23812000,-2606000,19898000,1778294000,972827000,1400937000,629044000,-2839000,616035000,786333000,-1318000
2,1.5605131065253763,0.010565705480959586,-0.06037658616455188,0.8371348539415766,0.0030448044401851075,SQ,19556000,-8083000,1682581000,738586000,40995000,,,1990000,69048000,-5159000,46.05,,411853000,666000,719000,10160000,,,-20992000,,1397000,0.06,0.0,0.06,,58327000,256750000,-23811000,175000,14138000,-4806000,20899000,-4771000,362965000,201672000,1,,,-665000,-23986000,-23986000,-23986000,737621000,737515000,,45.9,-20992000,16922000,-61101000,,278486000,1051314000,,74935000,18031000,-1294000,98170000,2018-03-31,105095000,-871307000,152767000,362965000,200048000,0.0,2018-02-28,2379612000,3038000,52053000,-15493000,1990383000,1131732000,1569632000,689595000,-2819000,668603000,809980000,-1294000
3,1.5869218500797446,0.020767778477029486,0.03730547857599653,0.361118881118881,0.011239517522510392,SQ,9214000,-15060000,1963298000,1387977000,652296000,,,-11706000,79081000,-54818000,49.21,,497265000,680000,650000,12328000,,,1716000,,-4902000,0.13,0.01,0.12,,255656000,317673000,-5302000,604000,85514000,-7680000,22041000,-24721000,1071437000,193150000,1,,,854953000,-5906000,-5906000,-5906000,858444000,740459000,,46.7,1716000,28903000,-61101000,,351172000,1225386000,,85851000,21976000,-4456000,121708000,2018-06-30,114800000,-877213000,176652000,1071437000,233599000,0.083000004,2018-05-03,3554827000,788773000,18979000,-150554000,2869896000,1315910000,2473198000,813222000,-7018000,814938000,1081629000,-4456000
0,0.7671178343949043,0.12579254374841486,0.22421400992829565,0.38071539657853815,0.03693067554659535,SQM,169978000,-50016000,,520561000,2936000,,,0,40984000,,46.06,477386000,370148000,,17967000,62031000,,-101154000,154902000,,-1954000,0.43,0.01,0.42,,44177000,188537000,153781000,40766000,108166000,-12265000,916386000,-63012000,1021168000,120577000,1,59190000,59190000,-3015000,112857000,112857000,113015000,459888000,2039963000,,44.019,154902000,87398000,,96000,73867000,261849000,,252273000,7117000,-9867000,1435034000,2017-09-30,,1724787000,26518000,1154730000,378774000,0.024,2017-08-24,4144828000,-104169000,216540000,-107481000,2349476000,619891000,1893332000,403783000,-1121000,558685000,2192306000,-9867000
1,1.029443447037702,-0.055165496489468335,0.22709509335649147,0.5160944206008584,-0.0017708522424765363,SQM,197223000,-43821000,,630438000,109877000,,,0,76449000,,56.42,477386000,369140000,,17721000,55365000,,-113367000,151091000,,17497000,0.42,-0.01,0.43,,44177000,205634000,154284000,42797000,105948000,-11449000,902074000,-20214000,1031507000,155649000,1,59647000,59647000,28725000,110454000,110454000,111487000,511240000,2037696000,,56.04,151091000,87008000,,-39000,41502000,270957000,,269216000,25977000,-14349000,1437193000,2017-12-31,,1724784000,28566000,1251835000,360941000,-0.023,2017-11-24,4296236000,-84642000,242893000,-65871000,2466261000,748045000,2048768000,423683000,3193000,574774000,2187821000,-14349000
2,0.584126984126984,-0.10892857142857149,-0.08035385182454846,0.05720338983050843,-0.06563464604513822,SQM,189743000,-65119000,,575089000,-55349000,,,0,-43738000,,46.73,477386000,326047000,,14195000,56636000,,,167637000,,2649000,0.43,-0.03,0.46,,44177000,192677000,161174000,47291000,105403000,-12155000,923657000,-60011000,1037969000,160499000,1,59671000,59671000,-63000000,113825000,113825000,113883000,480577000,2043722000,,50.83,167637000,92984000,,-511000,87520000,393612000,,263184000,-144000,-1404000,1442253000,2018-03-31,,1717320000,25184000,1173857000,411452000,-0.065,2018-03-01,4323611000,-63000000,127362000,-122360000,2478295000,769485000,2070638000,351087000,-6463000,518724000,2193302000,-1404000
3,0.5078917700112742,-0.018888685127452787,-0.05259429785726932,-0.019068573524019028,-0.06187540371808753,SQM,,,,528000000,,,,0,,,50.29,2088500000,354200000,,,,,,192200000,,,0.51,0.03,0.48,,,284400000,182600000,48900000,,-15600000,905800000,,1221900000,149100000,1,51300000,51300000,,133900000,133900000,133700000,516000000,2088500000,,53.0,192200000,226000000,,,141800000,536900000,,247200000,1000000,,1405900000,2018-06-30,,,31100000,1377500000,428800000,0.063,2018-05-24,4301400000,,,,2520400000,692500000,2161600000,446400000,-9600000,638600000,2088500000,
0,0.2856482551421309,0.006149394103816208,0.0025229771129933187,0.03324665676077254,0.006271860000105481,STI,162737000000,-87000000,8985000000,7096000000,37000000,,,0,-19000000,-1158000000,55.98,550000000,0,,,184000000,,-199000000,0,,,1.06,0.01,1.05,,6338000000,2156000000,765000000,225000000,1706000000,,95000000,-292000000,11280000000,32041000000,1,101000000,101000000,-924000000,538000000,512000000,540000000,50000000,16030000000,,55.74,776000000,148975000000,2864000000,3000000,4304000000,907000000,,2980000000,192000000,-735000000,1616000000,2017-09-30,,17021000000,1188000000,17106000000,811000000,0.01,2017-07-21,208252000000,1411000000,-929000000,-445000000,17576000000,169470000000,183730000000,1380000000,-11000000,2156000000,22446000000,-4110000000
1,0.27916035490153646,0.036835642869672114,0.05591282600928915,0.07766636280765726,0.015277725175943014,STI,160780000000,-177000000,9000000000,5374000000,-1366000000,,,0,234000000,1152000000,60.02,550000000,0,,,187000000,,-238000000,0,,,1.09,0.04,1.05,,6331000000,2082000000,668000000,-74000000,1791000000,,67000000,-570000000,9785000000,32113000000,1,103000000,103000000,-1936000000,740000000,711000000,742000000,45000000,16229000000,,60.09,667000000,149586000000,-1996000000,3000000,3782000000,875000000,,4179000000,-35000000,-820000000,1734000000,2017-12-31,,17540000000,1450000000,14974000000,1175000000,0.038,2017-10-20,205962000000,-3958000000,3419000000,-827000000,14407000000,166844000000,180808000000,1415000000,1000000,2082000000,22576000000,-4514000000
2,0.2498160412067696,0.028926245645918502,0.14821700185905007,0.21581961345740863,0.009375984302336382,STI,162379000000,-67000000,8960000000,5876000000,392000000,,,0,18000000,-854000000,68.58,552000000,0,,,175000000,,-197000000,0,,,1.29,0.18,1.11,,6331000000,2209000000,792000000,147000000,1996000000,,66000000,-168000000,10692000000,32527000000,1,101000000,101000000,-231000000,643000000,612000000,645000000,768000000,15796000000,,68.05,838000000,143994000000,1599000000,3000000,5070000000,1157000000,,2236000000,137000000,-1523000000,3195000000,2018-03-31,,18107000000,1234000000,14844000000,959000000,0.162,2018-01-19,204885000000,383000000,-200000000,209000000,16842000000,167688000000,180616000000,1371000000,-46000000,2209000000,22143000000,-5476000000
3,0.23785780240073873,-0.054183716664314985,-0.01339417132764198,0.13283758661483858,-0.0028385766426733106,STI,161448000000,-42000000,8980000000,5883000000,-56000000,,,0,-47000000,119000000,66.84,552000000,0,,,181000000,,,0,,,1.49,0.18,1.31,,6331000000,2285000000,895000000,171000000,2036000000,,59000000,-186000000,11995000000,32634000000,1,103000000,103000000,3042000000,722000000,697000000,724000000,860000000,15843000000,,66.02,951000000,146509000000,-1163000000,2000000,5020000000,1328000000,,2500000000,131000000,-1679000000,3243000000,2018-06-30,,18616000000,1203000000,17913000000,820000000,0.137,2018-04-20,207505000000,1548000000,991000000,-2595000000,16752000000,168694000000,183189000000,1334000000,-56000000,2285000000,22188000000,-5960000000
0,0.3962756052141527,0.13916742631419043,0.14648318042813457,0.005902870941776106,0.005320576531223375,STLD,528683000,-42795000,1147463000,1101964000,193121000,-36123000,-67285000,44887000,16115000,53015000,37.69,641000,2046864000,,,75210000,,-37180000,271015000,,,0.66,0.0,0.66,,388518000,396518000,234312000,83300000,263357000,-34177000,1487516000,-40000000,2351483000,,1,-43704000,-43704000,155302000,153258000,153258000,151012000,923017000,2452850000,,36.36,271015000,27940000,-4832000,1081000,59648000,5596000,,481704000,,,2708777000,2017-09-30,,2606831000,118231000,2534144000,,0.0,2017-07-20,6960737000,14205000,226148000,-47232000,3572145000,1066529000,3899716000,2172367000,-36703000,2443382000,3104725000,-650210000
1,0.5039207593891868,0.06924882629107976,-0.033165295834438835,0.0438269836723002,0.036112789681605965,STLD,489448000,-37189000,1141534000,1028649000,-73315000,54179000,-31157000,-37189000,-137658000,3854000,37.78,644000,2015655000,,,74931000,,-36728000,195947000,,,0.54,0.03,0.51,,386893000,320824000,161352000,-141819000,256909000,-32380000,1519347000,-40000000,2353145000,,1,-45266000,-45266000,-159982000,304733000,304733000,303171000,868837000,2707772000,,36.26,195947000,27684000,-17291000,1636000,91509000,3696000,,327760000,,,2675904000,2017-12-31,,2874693000,117804000,2381940000,,0.059,2017-10-19,6855732000,-229089000,192001000,-36227000,3508342000,868519000,3549424000,2140532000,-34595000,2336479000,3351574000,-665297000
2,0.3008379888268158,0.0752712999307319,0.23266278454208567,0.2415355905091976,-0.004519538522734881,STLD,562618000,-50606000,1142871000,985824000,-43664000,-118818000,-80711000,66332000,20340000,-76856000,46.36,644000,2140459000,,,76135000,,-36797000,323397000,,,0.96,0.05,0.91,,386045000,463416000,295964000,70489000,249983000,-31896000,1600058000,-40000000,2353703000,,1,-47342000,-47342000,-19976000,227551000,227551000,225475000,987655000,2834691000,,47.36,323397000,26606000,-5180000,229000,38705000,14564000,,334993000,,,2657937000,2018-03-31,,3057904000,133093000,2363349000,40000000,0.055,2018-01-23,6972813000,-131222000,177935000,-90377000,3652242000,860740000,3549436000,2280478000,-27433000,2603875000,3470719000,-730700000
3,0.44781144781144766,0.041162227602905554,0.011115861479264577,0.3077135747857338,-0.003176286418420707,STLD,675801000,-55203000,1149367000,720445000,-264997000,-163465000,-90312000,48919000,20012000,46731000,47.15,644000,2438443000,,,79120000,,-44268000,501887000,,,1.53,0.04,1.49,,508275000,652082000,475410000,112838000,243154000,-31512000,1787109000,-50000000,2352127000,,1,-47222000,-47222000,6482000,362449000,362449000,362572000,1180183000,2995552000,,46.0,501887000,26395000,-3144000,657000,39927000,38273000,,394049000,,-105000,2909033000,2018-06-30,,3376163000,143366000,2370393000,90000000,0.027,2018-04-19,7504521000,-90075000,326033000,-500955000,3817664000,1058586000,3804762000,2588638000,-26477000,3090525000,3746981000,-779193000
0,1.5996884735202492,0.1470790378006872,0.03729024238657552,0.39199332777314444,0.021340466055782114,STM,847000000,-366000000,2866000000,2188000000,534000000,-44000000,-41000000,-20000000,17000000,151000000,17.05,1157000000,1291000000,662000000,,165000000,,-59000000,290000000,,6000000,0.28,0.03,0.25,,122000000,845000000,266000000,28000000,193000000,-17000000,1321000000,-99000000,1689000000,77000000,1,67000000,67000000,909000000,236000000,236000000,238000000,1057000000,4767000000,,17.03,290000000,1084000000,-9000000,,404000000,1026000000,,564000000,-3000000,677000000,2882000000,2017-09-30,314000000,667000000,244000000,2175000000,433000000,0.12,2017-07-26,9761000000,546000000,464000000,-482000000,5403000000,2359000000,4612000000,1846000000,-24000000,2136000000,5082000000,392000000
1,1.6343001261034051,0.09314495028780745,0.2652937613567534,0.34427284427284444,0.0996958660714243,STM,942000000,-408000000,2185000000,1759000000,-429000000,-92000000,-5000000,85000000,704000000,68000000,23.08,1157000000,1664000000,709000000,983000000,166000000,,-54000000,466000000,,2000000,0.36,0.01,0.35,,105000000,803000000,-219000000,54000000,209000000,-32000000,1335000000,-14000000,1577000000,77000000,1,63000000,63000000,-516000000,-276000000,-276000000,-273000000,1404000000,5445000000,,22.5,466000000,2158000000,3000000,,131000000,251000000,,1443000000,-25000000,1269000000,3224000000,2017-12-31,79000000,1280000000,283000000,1695000000,431000000,0.029000001,2017-10-26,10872000000,-567000000,851000000,-715000000,5099000000,2030000000,5050000000,2001000000,-685000000,2467000000,5759000000,1137000000
2,0.945788156797331,0.04853932584269649,0.12650893288266518,0.3978430197723186,-0.01816658956793435,STM,979000000,-351000000,2743000000,1791000000,32000000,106000000,-84000000,3000000,20000000,-14000000,22.91,1157000000,1338000000,632000000,,185000000,,-54000000,279000000,,5000000,0.28,0.02,0.26,,125000000,888000000,263000000,22000000,205000000,-13000000,1435000000,-14000000,1593000000,77000000,1,65000000,65000000,-2000000,239000000,239000000,241000000,1042000000,5374000000,,24.09,279000000,1130000000,,,449000000,987000000,,621000000,-8000000,724000000,3371000000,2018-03-31,349000000,1212000000,268000000,1712000000,443000000,0.077,2018-01-25,10068000000,-54000000,455000000,-374000000,5160000000,2085000000,4299000000,1947000000,-16000000,2226000000,5704000000,592000000
3,0.3801813471502591,-0.09588459906661018,-0.13373983739837414,0.06977911646586321,0.031411358456144116,STM,991000000,-391000000,2766000000,1683000000,-108000000,-75000000,-158000000,61000000,10000000,69000000,21.99,1157000000,1358000000,674000000,,193000000,,-54000000,284000000,,-7000000,0.29,0.01,0.28,,121000000,911000000,284000000,21000000,198000000,-13000000,1559000000,-2000000,1598000000,78000000,1,67000000,67000000,-2000000,261000000,261000000,263000000,1106000000,5268000000,,22.24,284000000,1045000000,,,405000000,1095000000,,593000000,-9000000,538000000,3410000000,2018-06-30,356000000,1215000000,280000000,1716000000,444000000,0.036,2018-04-25,10049000000,-60000000,361000000,-402000000,5197000000,2204000000,4395000000,1985000000,0,2269000000,5587000000,449000000
0,-0.36044631306597674,0.08624004394397145,-0.1570758738277921,-0.23883756735950734,0.02472344681019108,TRIP,15000000,-15000000,901000000,750000000,-137000000,-7000000,,-202000000,21000000,,40.54,,20000000,58000000,,12000000,,,42000000,,8000000,0.36,0.01,0.35,,756000000,419000000,38000000,13000000,150000000,-4000000,,1000000,265000000,18000000,1,,,5000000,25000000,25000000,25000000,254000000,511000000,,36.55,42000000,116000000,,,,272000000,,244000000,,-47000000,266000000,2017-09-30,61000000,1010000000,289000000,272000000,13000000,0.029000001,2017-08-09,2348000000,4000000,-135000000,-14000000,1042000000,422000000,931000000,397000000,-4000000,439000000,1417000000,-494000000
1,-0.37884978001257075,-0.05970504281636535,-0.0005056890012641313,-0.1575021312872975,-0.2642633598030869,TRIP,8000000,-14000000,926000000,673000000,-77000000,22000000,,-51000000,69000000,,30.35,,16000000,16000000,,12000000,,,9000000,,6000000,0.06,-0.08,0.14,,758000000,305000000,3000000,87000000,239000000,-4000000,,-44000000,230000000,27000000,1,,,-35000000,-84000000,-84000000,-84000000,260000000,366000000,,34.71,9000000,89000000,,,,258000000,,223000000,,-42000000,166000000,2017-12-31,59000000,926000000,208000000,321000000,35000000,-0.571,2017-11-07,2272000000,-37000000,18000000,-58000000,993000000,372000000,909000000,312000000,-6000000,321000000,1363000000,-489000000
2,-0.21977390304656064,0.13426183844011153,0.32422764227642276,0.0014756517461880225,0.04042898999564472,TRIP,7000000,-15000000,946000000,635000000,-38000000,-55000000,,152000000,29000000,,42.4,,20000000,18000000,,11000000,,,23000000,,6000000,0.3,0.14,0.16,,763000000,358000000,21000000,16000000,136000000,-3000000,,43000000,,17000000,1,,,-230000000,5000000,5000000,5000000,281000000,491000000,,46.0,23000000,80000000,,,,376000000,,316000000,,-34000000,261000000,2018-03-31,67000000,935000000,240000000,7000000,15000000,0.875,2018-02-15,2240000000,-246000000,174000000,28000000,983000000,534000000,850000000,355000000,-2000000,378000000,1390000000,-491000000
3,-0.17541994471613864,-0.05020818025961293,-0.05044074436826651,-0.0025720164609054352,0.20534819124421091,TRIP,10000000,-16000000,979000000,666000000,31000000,-27000000,,123000000,40000000,,47.62,,24000000,21000000,,12000000,,,49000000,,-15000000,0.41,0.01,0.4,,763000000,409000000,42000000,10000000,138000000,-3000000,,6000000,,14000000,1,,,-8000000,32000000,32000000,32000000,300000000,446000000,,46.0,49000000,91000000,,,,459000000,,326000000,,-51000000,258000000,2018-06-30,68000000,966000000,263000000,,12000000,0.025,2018-05-09,2304000000,-107000000,186000000,-33000000,1040000000,631000000,957000000,384000000,-7000000,433000000,1347000000,-598000000
0,0.3599033816425121,0.03492647058823528,0.05194319880418519,-0.013319313003855693,-0.04319306854159301,TRN,194500000,-107300000,493300000,874700000,66000000,-41500000,-29000000,27400000,38200000,15900000,26.96,1600000,722200000,,,74200000,,-19500000,136900000,,,0.43,0.12,0.31,,768400000,251400000,107600000,39700000,,-46800000,661800000,29600000,833600000,1700000,1,362200000,362200000,-1900000,66900000,65600000,67900000,580300000,3217700000,,28.53,136900000,277900000,-6000000,1800000,100000,12200000,,1325700000,,-109100000,955700000,2017-09-30,,3604700000,114500000,3276400000,150000000,0.387,2017-07-26,9564900000,-38000000,152100000,-48100000,2445000000,613600000,5214800000,836700000,-29300000,973600000,3987900000,-111700000
1,0.509139545251895,0.09546925566343045,0.22644927536231885,0.26070763500931093,-0.07068241782339177,TRN,175400000,-290400000,482500000,778600000,-96100000,182400000,22000000,-19100000,-516600000,-8500000,31.54,1600000,681700000,,,74700000,,-19600000,99500000,,,0.43,0.01,0.42,,778500000,224700000,100600000,-439400000,,-46500000,640600000,-169500000,838500000,1300000,1,356900000,356900000,-40500000,538500000,526700000,540000000,398700000,3720800000,,32.08,99500000,292700000,-26400000,600000,100000,17800000,,827400000,,-104800000,972700000,2017-12-31,,4123400000,125200000,3242400000,319500000,0.024,2017-10-26,9543200000,-113800000,273400000,-255700000,2334200000,643700000,4685200000,806900000,1100000,906400000,4501100000,-106400000
2,0.28436018957345954,-0.019209354120267363,0.04757656853999381,0.25329064389896816,-0.027919499457172404,TRN,183400000,-334000000,492700000,625400000,-171100000,49400000,13100000,8000000,28900000,-41200000,34.26,1600000,631600000,,,75300000,,-19500000,94800000,,,0.3,0.04,0.26,,788000000,199700000,56400000,14800000,,-46300000,599400000,98700000,843600000,1000000,1,352900000,352900000,-25600000,40200000,39500000,41600000,373100000,3687900000,,34.1,94800000,294100000,-8800000,800000,100000,21300000,,843200000,,-122000000,972200000,2018-03-31,,4158900000,104900000,3223400000,220800000,0.154,2018-02-22,9477000000,-103300000,173700000,-241500000,1998600000,600300000,4646400000,736500000,-38400000,831300000,4477700000,-175500000
3,0.18236173393124067,-0.01094091903719907,-0.10898338496198245,-0.08183401044689498,0.0025252538671939884,TRN,205300000,-203100000,237200000,612700000,-47800000,-17600000,13000000,21900000,27000000,-11100000,31.72,1500000,723700000,,,77300000,,-19800000,108200000,,,0.48,0.11,0.37,,787600000,218600000,86100000,20600000,,-43800000,586400000,195800000,397600000,1300000,1,350200000,350200000,-171000000,64100000,63000000,65500000,390700000,3528200000,,31.98,108200000,316100000,-4600000,500000,100000,23000000,,819300000,,-122900000,961500000,2018-06-30,,4203400000,110400000,3227300000,25000000,0.29700002,2018-04-26,9354700000,-259500000,174600000,37100000,1759700000,642200000,4686900000,834100000,-22100000,942300000,4317600000,-124500000
0,-0.6012658227848102,-0.08695652173913038,0.032786885245901676,-0.5655172413793104,0.03125254350410453,TRXC,2625000,-91000,468150000,24483000,-5291000,1373000,-2657000,310000,25133000,-344000,0.65,155000,921000,,17888000,2495000,,,-14896000,,-313000,-0.26,-0.17,-0.09,,71038000,-738000,-39251000,-738000,36663000,-501000,11273000,,12825000,,1,,,-240000,-38513000,-38513000,-38513000,411000,-7136000,,0.65,-14896000,24553000,-395000,,6727000,11040000,,51825000,,3746000,7197000,2017-09-30,4889000,-371484000,7448000,12825000,,-1.8889999,2017-08-03,183724000,7167000,-12034000,-111000,44273000,18509000,83159000,15079000,-24355000,183000,100565000,3744000
1,0.8407643312101911,0.9659863945578233,3.128571428571429,4.160714285714286,-0.003466207976486284,TRXC,,-78000,,,66737000,-1267000,538000,9656000,60365000,936000,2.88,,0,,,3384000,,,0,,742000,-0.4,-0.33,-0.07,,,0,-1772000,0,,-370000,,,,,1,,,49000,0,-882000,-882000,3038000,,,3.15,-14526000,,-6786000,,6403000,13094000,,,,,,2017-12-31,5265000,,8646000,,,-4.7139997,2017-11-10,,68326000,-2246000,-85000,,,,0,-60005000,0,,
2,0.45736434108527124,0.28767123287671237,-0.19658119658119655,0.8613861386138613,-0.021506205220963505,TRXC,3614000,-218000,628332000,87634000,-3193000,-296000,-604000,-303000,-12254000,-1721000,1.84,201000,2555000,,,3487000,,,-14526000,,88000,-0.06,0.02,-0.08,,71954000,2212000,-1772000,-890000,51233000,-386000,11644000,,6863000,,1,,,3565000,-882000,-882000,-882000,2062000,64171000,,1.71,-14526000,7062000,-395000,,6738000,5525000,,31757000,,7336000,6406000,2018-03-31,5265000,-448511000,8646000,13446000,,0.25,2018-03-07,246175000,4723000,-12299000,4295000,109520000,20197000,58817000,19293000,12754000,4767000,187358000,7336000
3,2.1551724137931036,0.011049723756906049,0.28873239436619724,-0.3556338028169014,0.12805192685989697,TRXC,4108000,-140000,645332000,97743000,4080000,-466000,-956000,738000,21217000,3243000,2.08,207000,3732000,,,3360000,,,-15040000,,-166000,-0.06,0.0,-0.06,,70813000,2657000,-35131000,-883000,45909000,-336000,11040000,,18952000,,1,,,3565000,-34248000,-34248000,-34248000,2398000,48996000,,2.03,-15040000,1009000,-395000,,5513000,5307000,,42069000,,2938000,6676000,2018-06-30,5281000,-482759000,9673000,18952000,,0.0,2018-05-09,242747000,11262000,-6891000,-125000,118340000,16008000,77029000,21429000,-20091000,6389000,165718000,2938000
0,-0.40974908809550126,-0.006696428571428603,-0.18223583460949466,-0.29017679117373396,0.07449580490905296,TSCO,609883000,-55430000,703292000,70046000,2253000,,-123301000,99063000,20531000,41473000,57.53,1362000,1121248000,40592000,,41927000,,-34115000,148253000,,,0.72,0.04,0.68,,,600456000,144501000,52605000,124492000,-3752000,1591555000,,487228000,2940000,1,,,55365000,91896000,91896000,91896000,4776000,1246909000,,54.0,148253000,62087000,-286000,,,15732000,,164019000,,1557000,996837000,2017-09-30,,2753335000,410276000,546782000,,0.059,2017-07-27,2928351000,-55870000,113454000,-55331000,1741995000,872194000,1556950000,1573451000,-3752000,1721704000,1371401000,-2086588000
1,-0.08267342413683876,-0.07931966301065008,0.006779071788632018,-0.06836094579379126,-0.009889904502081215,TSCO,,,,,,,,,,,57.35,,,,,,,,,,,0.91,0.04,0.87,,,,,,,,,,,,,,,,,,,,,,54.9,,,,,,,,,,,,2017-12-31,,,,,,0.046,2017-10-26,,,,,,,,,,,,
2,0.03502103977195592,0.00753171247357276,0.260538932054885,0.35700302544936835,-0.06515947891927741,TSCO,732524000,-45144000,728588000,132398000,23250000,,-306857000,155956000,8570000,-12464000,71.44,1364000,1119252000,18585000,,42787000,,-33591000,94749000,,,0.57,0.0,0.57,,,563649000,90281000,18848000,124492000,-4468000,1760065000,,679565000,5698000,1,,,277850000,71433000,71433000,71433000,4815000,1188753000,,72.0,94749000,43105000,-346000,,,29539000,,169325000,,5190000,1050399000,2018-03-31,,2866467000,426113000,739827000,,0.0,2018-02-01,3207787000,90244000,-21863000,-45131000,1984093000,1013935000,1894542000,1588152000,-4468000,1682901000,1313245000,-2283174000
3,-0.04264162561576346,0.04626514131897719,-0.2291769955379277,0.06435050487763139,0.06941085776379577,TSCO,649665000,-71551000,746410000,69954000,-62444000,,127785000,-82859000,6215000,-11321000,66.66,1366000,1443835000,20741000,,43610000,,-37786000,273458000,,,1.69,0.08,1.61,,,769414000,268480000,61191000,124492000,-4978000,1632280000,,516410000,5871000,1,,,-164159000,207289000,207289000,207289000,5115000,1281550000,,62.77,273458000,44772000,,,,34997000,,172829000,,5742000,1081543000,2018-06-30,,3035970000,452346000,575763000,,0.05,2018-04-26,3067406000,-287045000,295877000,-71276000,1810728000,941486000,1661364000,1939791000,-4978000,2213249000,1406042000,-2377704000
0,0.07683615819209044,-0.05174129353233847,0.05771365149833518,0.08418657565415244,0.050138377990608114,TTGT,1486000,-809000,298933000,19253000,-2187000,-5513000,,1491000,2387000,695000,10.02,53000,6951000,543000,,1107000,,,2887000,,-8000,0.11,0.01,0.1,,93717000,21061000,2697000,623000,542000,-400000,,3300000,24811000,3042000,1,,,-1250000,2074000,2074000,2074000,29393000,24064000,,10.53,2887000,1423000,-3000,,,9238000,,1961000,,5000,8757000,2017-09-30,2209000,-12715000,14856000,34699000,8764000,0.1,2017-08-10,169694000,-7129000,2459000,2491000,62213000,24599000,51371000,25125000,-190000,28012000,118323000,-167948000
1,0.5143198090692123,0.04702970297029707,0.2664670658682635,0.37189189189189187,0.024135075735240586,TTGT,1542000,-1376000,300763000,25966000,6713000,-408000,,-1832000,2746000,2516000,13.0,53000,7364000,98000,,1263000,,,5220000,,-7000,0.2,0.05,0.15,,93793000,22939000,4974000,1577000,506000,-1039000,,3600000,22339000,496000,1,,,-2500000,3397000,3397000,3397000,29601000,26448000,,12.7,5220000,980000,-3000,,,7816000,,6097000,,65000,9786000,2017-12-31,2047000,-9318000,14411000,32227000,7650000,0.333,2017-11-09,173169000,-5136000,9632000,2224000,67608000,23986000,52422000,25083000,-246000,30303000,120747000,-170751000
2,0.8068181818181817,0.1228813559322035,0.272,0.6597077244258873,0.0050188311119427655,TTGT,1601000,-2598000,302148000,25422000,-544000,-646000,,688000,1781000,-1748000,15.98,53000,6725000,153000,,1108000,,,2594000,,-12000,0.07,0.0,0.07,,93927000,20574000,2394000,300000,492000,-300000,,2500000,19867000,,1,,,-2500000,2094000,2094000,2094000,26608000,28331000,,16.05,2594000,1044000,,,,4745000,,5968000,,202000,10869000,2018-03-31,2118000,-7224000,14754000,29755000,5617000,0.0,2018-02-08,168535000,-4229000,3795000,-98000,62203000,19950000,45785000,24705000,-200000,27299000,122750000,-172227000
