,1Year,1month,3month,6month,PostEarningsReturn,Underlying,accountsPayable,capitalExpenditures,capitalSurplus,cash,changeInCash,changeToAccountReceivables,changeToInventory,changeToLiabilities,changeToNetincome,changeToOperatingActivities,close,commonStock,costOfRevenue,deferredLongTermAssetCharges,deferredLongTermLiab,depreciation,discontinuedOperations,dividendsPaid,ebit,effectOfAccountingCharges,effectOfExchangeRate,epsActual,epsDifference,epsEstimate,extraordinaryItems,goodWill,grossProfit,incomeBeforeTax,incomeTaxExpense,intangibleAssets,interestExpense,inventory,investments,longTermDebt,longTermInvestments,maxAge,minorityInterest,minorityInterest_balance,netBorrowings,netIncome,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,netReceivables,netTangibleAssets,nonRecurring,open,operatingIncome,otherAssets,otherCashflowsFromFinancingActivities,otherCashflowsFromInvestingActivities,otherCurrentAssets,otherCurrentLiab,otherItems,otherLiab,otherOperatingExpenses,otherStockholderEquity,propertyPlantEquipment,quarter,researchDevelopment,retainedEarnings,sellingGeneralAdministrative,shortLongTermDebt,shortTermInvestments,surprisePercent,timestamp,totalAssets,totalCashFromFinancingActivities,totalCashFromOperatingActivities,totalCashflowsFromInvestingActivities,totalCurrentAssets,totalCurrentLiabilities,totalLiab,totalOperatingExpenses,totalOtherIncomeExpenseNet,totalRevenue,totalStockholderEquity,treasuryStock
0,0.22927267285243946,0.07541241162608014,0.1842560553633219,0.3950407608695652,-0.008804165453579775,SNE,2318678000000,-73591000000,1277486000000,649238000000,16667000000,-129259000000,-189032000000,174998000000,-5628000000,51159000000,40.71,862156000000,1475505000000,76431000000,,86699000000,,-15101000000,201648000000,,6049000000,0.93,0.39,0.54,,533032000000,587026000000,198565000000,55751000000,575425000000,-2730000000,930657000000,-151103000000,587838000000,10439027000000,1,668291000000,668291000000,-25792000000,130852000000,130852000000,142814000000,1542011000000,1609509000000,,41.49,201648000000,772181000000,39641000000,-6542000000,,747994000000,,1117740000000,-901000000,-590334000000,764053000000,2017-09-30,,1180298000000,386279000000,1335545000000,,0.72199994,2017-08-01,18797106000000,13849000000,215196000000,-218427000000,5120623000000,5935541000000,15403624000000,1860883000000,-3083000000,2062531000000,2725191000000,-594749000000
1,0.23372499206097186,0.04099678456591649,-0.04568901989683127,0.11830742659758209,0.11098175249784568,SNE,2279792000000,-59526000000,1279422000000,901541000000,328093000000,-290538000000,183432000000,-218676000000,-83117000000,318639000000,43.41,864078000000,1923366000000,91452000000,595180000000,88225000000,,-15101000000,346538000000,,3529000000,2.06,0.91,1.15,,552336000000,748951000000,343119000000,28234000000,571027000000,-3536000000,753658000000,-111217000000,594195000000,10556622000000,1,689663000000,689663000000,33141000000,295897000000,295897000000,314885000000,1707779000000,1916530000000,,43.21,346538000000,1388293000000,67625000000,-18658000000,15358000000,799222000000,,1116093000000,-13119000000,-575320000000,791607000000,2017-12-31,,1476194000000,415532000000,1377284000000,1221687000000,0.791,2017-10-31,19420676000000,85665000000,394025000000,-155126000000,5560791000000,6021850000000,15691120000000,2325779000000,-3419000000,2672317000000,3039893000000,-579801000000
2,0.6253306878306879,0.06155507559395246,0.13222759732780465,0.23461441848781694,0.05617454580244888,SNE,1824983000000,-73209000000,1282577000000,1586329000000,257404000000,408281000000,37446000000,-178423000000,250161000000,-41920000000,51.99,865678000000,1461816000000,96772000000,586670000000,35094000000,,-740000000,34748000000,,-63223000000,-0.12,-0.1,-0.02,,523267000000,479887000000,8471000000,13289000000,527168000000,-2784000000,692937000000,-226804000000,598942000000,10758215000000,1,689001000000,689001000000,-29500000000,-16826000000,-16826000000,-4818000000,1203485000000,1909706000000,,53.0,34748000000,1334097000000,11508000000,-775000000,36979000000,914238000000,,1108812000000,40131000000,-616746000000,739470000000,2018-03-31,,1440387000000,405008000000,1359418000000,1176601000000,-5.0,2018-02-02,19065538000000,-18732000000,594643000000,-255284000000,5176096000000,5620541000000,15409171000000,1906955000000,-26277000000,1941703000000,2967366000000,-621276000000
3,0.49434187016081,0.04367720465890179,0.03677685950413223,0.3310344827586207,-0.0979042149813715,SNE,1998538000000,-73179000000,1297954000000,1043536000000,-78375000000,-46041000000,-7206000000,109783000000,-206584000000,-150179000000,45.5,870208000000,1404643000000,94752000000,594867000000,86243000000,,-19013000000,199545000000,,44311000000,1.64,0.48,1.16,,541814000000,548981000000,312086000000,75222000000,527799000000,-3318000000,692633000000,-123957000000,571094000000,11074103000000,1,648056000000,648056000000,-26980000000,226447000000,226447000000,236864000000,1329247000000,2154339000000,,47.34,199545000000,1384395000000,23897000000,-4148000000,22371000000,814650000000,,1118015000000,-325000000,-614450000000,744925000000,2018-06-30,,1674810000000,349761000000,1319555000000,1239131000000,0.414,2018-04-27,19563341000000,-22096000000,96771000000,-197361000000,5290305000000,5767736000000,15691333000000,1754079000000,112541000000,1953624000000,3223952000000,-619020000000
0,-0.13318284424379234,-0.05974534769833506,-0.08614945264159934,0.014263074484944571,-0.022117805253618877,SNH,,,4609029000,28870000,1710000,,,0,-2940000,24854000,18.78,2376000,104714000,,,65266000,,-92648000,75463000,,,0.14,-0.02,0.16,,,161965000,35902000,109000,463802000,-40105000,,,3547797000,149940000,1,176137000,176137000,35512000,34414000,34414000,35793000,17120000,2647616000,,19.16,75463000,151833000,-11940000,,14088000,,,309312000,,-1499987000,6362088000,2017-09-30,,,19883000,3558689000,,-0.125,2017-08-03,7187741000,-69406000,122840000,-51724000,60078000,32185000,3900186000,191216000,-39561000,266679000,3111418000,-1499987000
1,0.004232804232804366,-0.022153529108706826,0.004232804232804366,-0.10132575757575757,-0.006872879287761952,SNH,,,4609316000,31238000,5920000,,,0,-210862000,-11495000,18.85,2376000,105120000,,,68958000,,-92674000,60235000,,,0.15,-0.04,0.19,,,173446000,66482000,154000,472265000,-40625000,,,3674526000,,1,172238000,172238000,-55606000,65000000,65000000,66328000,,2632685000,,18.85,60235000,404147000,-10093000,,16083000,,,324318000,,-1506742000,6370286000,2017-12-31,,,45813000,3674526000,,-0.21100001,2017-11-09,7294019000,-158463000,84034000,80349000,47321000,17987000,4016831000,218331000,6247000,278566000,3104950000,-1506742000
2,-0.2168316831683168,-0.10062535531552019,-0.18705035971223027,-0.1828512396694214,-0.0599137493880943,SNH,,,4609274000,39161000,5920000,,,0,-210862000,-11495000,14.9,2376000,108163000,,,68958000,,-92674000,72195000,,,0.99,0.83,0.16,,,167652000,237665000,260000,490505000,-43552000,,,3634311000,198129000,1,167954000,167954000,-55606000,236022000,236022000,237405000,17265000,2757658000,,15.78,72195000,153598000,-10093000,,32559000,,,288077000,,-1363487000,6452847000,2018-03-31,,,25118000,3644795000,,5.1879997,2018-02-27,7384064000,-158463000,84034000,80349000,88985000,35075000,3967947000,203620000,165470000,275815000,3248163000,-1363487000
3,-0.20810942843185143,0.04783451842275377,-0.01518833535844466,-0.13546666666666662,0.010432742677338416,SNH,,,4609522000,30657000,86120000,,,0,-106058000,5135000,16.38,2376000,110169000,,,70884000,,-92676000,65701000,,,0.52,0.38,0.14,,,167079000,125093000,105000,472272000,-44813000,,,3660082000,221411000,1,164241000,164241000,7334000,123587000,123587000,124988000,17198000,2807060000,,16.38,65701000,153416000,-5114000,,108704000,,,295696000,,-1332566000,6431978000,2018-06-30,,,29078000,3670352000,,2.714,2018-05-10,7435636000,-90456000,95090000,81486000,156559000,26015000,3992063000,211547000,59392000,277248000,3279332000,-1332566000
0,0.4158610812746151,0.03507394320115176,0.07752043596730251,0.193631150015092,-0.02990277339182665,SNPS,19954000,-20101000,1622429000,1048356000,-106630000,-40117000,,119550000,163478000,-22139000,76.76,1505000,150475000,243989000,,28726000,,,66861000,,29000,0.69,0.12,0.57,,2706974000,546169000,99926000,220008000,253843000,-1816000,,147492000,134063000,7826000,1,4104000,4104000,-291875000,-120082000,-120082000,-120082000,499401000,314803000,,76.72,66861000,479164000,-21620000,,16596000,1104339000,,368518000,,-65979000,266014000,2017-10-31,244515000,2143873000,210596000,143987000,,0.21100001,2017-08-17,5396414000,-347230000,184854000,55717000,1682593000,1614109000,2116690000,629783000,33065000,696644000,3275620000,-492187000
1,0.4185058034984468,0.0028895053166897444,0.09007537688442224,0.15801414653676749,0.04076206417773522,SNPS,42097000,-28316000,1612459000,605892000,-442464000,-34811000,,-69406000,78867000,-56227000,90.38,1490000,162148000,187346000,,24932000,,,107436000,,11555000,1.1,0.1,1.0,,3130598000,607278000,120103000,123794000,434539000,-2843000,,12449000,131250000,,1,4104000,4104000,428125000,-3691000,-3691000,-3691000,543631000,-428608000,,94.7,107436000,535625000,-20000000,,22921000,1160164000,,495252000,,-37192000,284441000,2018-01-31,264411000,2133854000,206884000,572135000,,0.1,2017-11-30,5717549000,230364000,-59365000,-625018000,1332346000,1950414000,2576916000,661990000,12667000,769426000,3136529000,-611274000
2,0.24626655395886154,-0.05268794174341407,0.0011317338162064594,0.13483001924310445,-0.04722006574398803,SNPS,43479000,-20296000,1678921000,570801000,-35091000,-70646000,,-10128000,28573000,-13190000,84.38,1490000,158329000,138066000,,33027000,,,129190000,,-5782000,1.08,0.0,1.08,,3147124000,618507000,119299000,16827000,422195000,-3880000,,-151000,127500000,,1,4104000,4104000,-47812000,102472000,102472000,102472000,615281000,-313026000,,91.15,129190000,475784000,20000000,,10179000,1111137000,,429252000,,-62389000,283782000,2018-04-30,252134000,2223287000,205997000,524347000,,0.0,2018-02-22,5699071000,-37959000,63430000,-54780000,1370186000,1881922000,2438674000,647646000,-9891000,776836000,3256293000,-647405000
3,0.24421487603305803,0.07869596369715781,0.07051433989096956,0.016085489313835577,-0.01978934276137063,SNPS,49473000,-21857000,1591293000,741236000,170435000,63762000,,99823000,3884000,-20651000,88.56,1486000,165227000,167427000,,33831000,,,89991000,,-9599000,0.95,0.03,0.92,,3138666000,614487000,71893000,-7516000,394485000,-4558000,,-151000,123750000,,1,5863000,5863000,97187000,79409000,79409000,79409000,545709000,-375012000,,88.1,89991000,506035000,-31241000,,3882000,1136560000,,424058000,,-94653000,290446000,2018-07-31,277402000,2296546000,216289000,621558000,,0.033,2018-05-24,5795215000,-83060000,289206000,-26112000,1465583000,2083405000,2631213000,689723000,-18098000,779714000,3158139000,-731186000
0,0.9560439560439564,0.047421253028729904,0.3686114880144733,0.2330888345558273,0.30666791278669975,STMP,73630000,-1612000,940001000,183538000,73195000,13341000,,13192000,14146000,-21880000,205.6,54000,21534000,42231000,,5429000,,,33760000,,,2.68,0.73,1.95,,239705000,93528000,34813000,-11412000,85000000,-967000,,,125117000,,1,,,-1412000,46225000,46225000,46225000,52555000,141236000,,180.4,33760000,47810000,,,44616000,3598000,,,,7000,38138000,2017-09-30,12037000,-117213000,47731000,148193000,,0.374,2017-08-03,691362000,4261000,70546000,-1612000,280709000,100304000,225421000,81302000,1053000,115062000,465941000,-356901000
1,1.3462354188759278,0.025730180806675884,0.047337278106508895,0.9719251336898396,-0.25616880674570425,STMP,979000,-841000,962227000,153903000,-29635000,-28242000,,12571000,6326000,34795000,171.25,55000,20865000,43148000,,5389000,,,53403000,,,4.68,2.0,2.68,,239705000,111602000,50718000,10518000,80990000,-890000,3200000,,60642000,,1,,,-62010000,40200000,40200000,40200000,103141000,177118000,,195.15,53403000,49409000,,,11249000,4038000,,5310000,,6000,37507000,2017-12-31,8221000,-76930000,49978000,86241000,,0.746,2017-11-03,679104000,-77582000,48788000,-841000,271493000,115339000,181291000,79064000,-2685000,132467000,497813000,-387539000
2,0.36847946725860137,-0.07455591693770336,0.056253569388920566,-0.10996150144369599,0.10438680574642496,STMP,87353000,-447000,991388000,195848000,41945000,-11267000,,5661000,8420000,-694000,205.3,55000,25527000,42276000,,5335000,,,49201000,,,2.54,0.64,1.9,,239705000,108038000,48660000,1616000,76981000,-590000,,,58158000,,1,,,-3000000,47044000,47044000,47044000,113712000,229968000,,206.35,49201000,48500000,,,16052000,3842000,,6182000,,7000,36598000,2018-03-31,12073000,-29886000,46764000,83365000,,0.337,2018-02-22,727396000,-12896000,55288000,-447000,325612000,116402000,180742000,84364000,-541000,133565000,546654000,-414903000
3,1.06558118498417,0.08997613365155122,0.10688317983519147,0.017602495543671992,0.03844562381070998,STMP,85644000,-776000,1022608000,282868000,87020000,24627000,,-2370000,11057000,-1589000,237.3,55000,29442000,41110000,,5279000,,,46869000,,,2.75,0.37,2.38,,239705000,110185000,46262000,738000,72984000,-650000,,,55673000,,1,,,-1788000,45524000,45524000,45524000,90641000,297897000,,236.0,46869000,48893000,,,16488000,3922000,,6588000,,6000,36757000,2018-06-30,12340000,15638000,50976000,81596000,,0.155,2018-05-04,788336000,6731000,81065000,-776000,389997000,115489000,177750000,92758000,-607000,139627000,610586000,-427715000
0,-0.16089108910891092,-0.05571030640668517,0.0,-0.15880893300248144,-0.014859114403749941,STNG,25124000,-14327000,2180886000,197368000,-83042000,-4485000,-1893000,16332000,9478000,-46489000,3.34,3308000,78579000,,1613000,26732000,,-2805000,-4341000,,,-0.15,-0.03,-0.12,,11810000,44540000,-36948000,0,,-30927000,10026000,,1943921000,,1,,,-6951000,-36948000,-36948000,-36948000,58591000,1611838000,,3.35,-4341000,56934000,-524000,-5922000,4432000,,,,,,4130973000,2017-09-30,,-116730000,12539000,2808767000,,-0.25,2017-11-16,4485631000,-49775000,-23341000,-9926000,285914000,278287000,2861983000,127460000,-32607000,123119000,1623648000,-443816000
1,-0.41414141414141414,-0.2611464968152867,-0.32361516034985427,-0.3196480938416423,0.033901551675681416,STNG,13044000,-57576000,2283591000,186462000,-10906000,-5708000,442000,-11528000,8975000,7437000,2.4,3766000,95797000,,582000,39096000,,-3263000,-2308000,,,-0.14,-0.06,-0.08,,11482000,52597000,-41510000,0,,-37141000,9713000,,1937018000,,1,,,-48005000,-41510000,-41510000,-41510000,65458000,1673819000,,2.32,-2308000,62071000,-5265000,-5922000,,34000,,,,,4145470000,2017-12-31,,-158240000,11370000,2767193000,,-0.75,2018-02-14,4498376000,46967000,5625000,-63498000,279353000,209064000,2813075000,150702000,-39202000,148394000,1685301000,-443816000
2,-0.41625615763546786,0.13397129186602874,-0.23300970873786397,-0.35945945945945945,0.13036181786324363,STNG,10780000,-25851000,2286922000,163379000,-23083000,9514000,882000,-2323000,10810000,999000,2.7,3817000,91781000,,,43455000,,-3264000,7584000,,,-0.1,-0.02,-0.08,,11727000,64665000,-31794000,0,,-39418000,8953000,,1912627000,,1,,,-25253000,-31794000,-31794000,-31794000,55773000,1645167000,,2.6,7584000,65027000,-3126000,-438000,,,,,,,4128250000,2018-03-31,,-190029000,13626000,2747713000,,-0.25,2018-04-25,4443398000,-31643000,34849000,-26289000,238394000,219557000,2786504000,148862000,-39378000,156446000,1656894000,-443816000
3,,,,,,STNG,15762000,-206000,2324309000,164578000,1199000,5525000,591000,5090000,27682000,-6120000,,3817000,87664000,,,44092000,,-3315000,-3307000,,,-0.15,-0.04,-0.11,,11643000,54131000,-68901000,0,,-48949000,8362000,,1810869000,,1,,,-213000,-68901000,-68901000,-68901000,50302000,1613735000,,,-3307000,67822000,-11248000,-1698000,,,,,,,4084167000,2018-06-30,,-258932000,13346000,2733818000,,-0.36400002,,4400150000,-14776000,17879000,-1904000,236518000,322319000,2774772000,145102000,-65594000,141795000,1625378000,-443816000
0,0.259024699176694,-0.06819779704710582,-0.1954674220963174,0.09320868847951602,-0.18031150586593025,STX,,,,,,,,,,,33.2,,,,,,,,,,,0.96,0.1,0.86,,,,,,,,,,,,,,,,,,,,,,32.33,,,,,,,,,,,,2017-09-30,,,,,,0.116000004,2017-07-25,,,,,,,,,,,,
1,-0.0011435105774728616,0.0408102472445635,-0.12122736418511071,-0.292998785916633,0.11886367015750186,STX,,,,,,,,,,,39.35,,,,,,,,,,,1.48,0.13,1.35,,,,,,,,,,,,,,,,,,,,,,39.65,,,,,,,,,,,,2017-12-31,,,,,,0.096,2017-10-23,,,,,,,,,,,,
2,0.2514806378132117,0.3046782236998338,0.44010484927916127,0.6873464373464371,0.0030895072280162947,STX,,,,,,,,,,,55.11,,,,,,,,,,,1.46,0.13,1.33,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,2018-03-31,,,,,,0.098000005,2018-01-29,,,,,,,,,,,,
3,0.3740802278661286,0.00242424242424244,0.050444565414625275,0.5162388685175485,-0.0656792648186664,STX,,,,,,,,,,,54.21,,,,,,,,,,,1.62,0.17,1.45,,,,,,,,,,,,,,,,,,,,,,51.91,,,,,,,,,,,,2018-06-30,,,,,,0.117,2018-05-01,,,,,,,,,,,,
0,0.16511259118300026,0.0050889192886456325,0.1221210825340584,0.2152970755590844,0.04840640048017587,STZ,601700000,-288000000,2787600000,125600000,-73500000,-19900000,30800000,38800000,51300000,43900000,192.79,2900000,1022600000,,,72300000,,-100500000,708100000,,3200000,2.47,0.3,2.17,,8114200000,1061900000,630700000,128700000,3309100000,-83400000,1929700000,-191300000,8036900000,2000000,1,17200000,17200000,-270700000,499500000,499500000,502000000,941700000,-3495200000,,197.33,708100000,155500000,-8600000,500000,128100000,9800000,,1346200000,-2400000,-87400000,4464200000,2017-08-31,,8011000000,353800000,8947400000,,0.138,2017-06-29,19418400000,-378700000,721300000,-419300000,3373400000,2090000000,11473100000,1376400000,-77400000,2084500000,7928100000,-2873400000
1,0.213023816701839,-0.006616630456251271,0.03829479768786137,0.2464684014869889,0.03932967966339253,STZ,742200000,-200500000,2809200000,154500000,28900000,78300000,-270900000,90100000,-87200000,-24100000,209.25,2900000,887800000,,,75000000,,-100100000,552100000,,-1100000,2.0,0.11,1.89,,8085700000,911300000,644200000,149500000,3303800000,-91700000,2167600000,-191300000,8114200000,527000000,1,15200000,15200000,394300000,491100000,491100000,494700000,1070400000,-3395600000,,211.75,552100000,94000000,-12600000,-5800000,101200000,15500000,,1447900000,-2400000,-209000000,4551000000,2017-11-30,,8401700000,359200000,9350200000,,0.058000002,2017-10-05,20107100000,62200000,365500000,-397700000,3545600000,2535900000,12098000000,1247000000,92100000,1799100000,7993900000,-3219900000
2,0.42914108487878977,0.04137072225809435,0.12232826324684365,0.16530759702725017,-0.026523420762776768,STZ,592200000,-352000000,2825300000,90300000,-64200000,4300000,97900000,-144900000,-436900000,-36200000,219.88,2900000,887100000,,,80900000,,-99000000,555000000,,700000,1.9,0.15,1.75,,8083100000,878800000,588400000,-340400000,3304800000,-67800000,2084000000,110200000,9417600000,777100000,1,16600000,16600000,841900000,925500000,925500000,928800000,1107100000,-3341800000,,220.45,555000000,110000000,-98600000,-14600000,133400000,204900000,,1113700000,-2400000,-202900000,4789700000,2018-02-28,,9228200000,326200000,10186700000,,0.086,2018-01-05,20538700000,-143100000,463000000,-384800000,3474000000,1944700000,12476000000,1210900000,33400000,1765900000,8046100000,-4010300000
3,0.35744628455334615,0.02325041767217395,-0.022260653629550764,0.09997505612372182,0.033142347805084085,STZ,650300000,-168200000,2834800000,210000000,119700000,-49300000,10600000,62200000,-217200000,-131800000,227.92,2900000,994500000,2194400000,,85700000,,-140500000,651900000,,-1600000,2.2,-0.23,2.43,,8050500000,1052600000,902000000,155700000,3301600000,-87800000,2068400000,110200000,9416400000,1041100000,1,9400000,9400000,-83400000,743800000,743800000,746300000,827900000,-795700000,,229.9,651900000,2282900000,-12900000,4500000,23400000,30700000,,1124000000,,-378600000,4815800000,2018-05-31,,12002400000,400700000,10107000000,,-0.095,2018-03-29,23096700000,-329200000,504000000,-53500000,3604800000,1990500000,12530900000,1395200000,250100000,2047100000,10556400000,-4283700000
0,0.37017310252995994,-0.06113138686131392,0.05791638108293351,0.1407982261640799,-0.004870930234596566,SU,,,,,,,,,,,30.72,,,,,,,,,,,0.39,0.15,0.24,,,,,,,,,,,,,,,,,,,,,,30.75,,,,,,,,,,,,2017-03-31,,,,,,0.625,2017-02-08,,,,,,,,,,,,
1,0.06245662734212365,-0.010662358642972491,-0.05230578768183225,0.04149659863945576,0.001957586269517629,SU,,,,,,,,,,,30.68,,,,,,,,,,,0.09,-0.09,0.18,,,,,,,,,,,,,,,,,,,,,,30.89,,,,,,,,,,,,2017-06-30,,,,,,-0.5,2017-04-27,,,,,,,,,,,,
2,0.2426697530864197,0.07581830327321315,0.024165341812400598,0.03769329896907214,0.017236499367615805,SU,5657000000,-1695000000,599000000,2757000000,405000000,,,0,-160000000,440000000,32.77,26790000000,3125000000,88000000,,1343000000,,-531000000,1187000000,,-42000000,0.41,0.13,0.28,,,4861000000,1677000000,388000000,3062000000,-36000000,3049000000,-15000000,12278000000,,1,,,84000000,1289000000,1289000000,1289000000,3755000000,42316000000,,32.06,1187000000,1253000000,483000000,-109000000,,1271000000,,19792000000,102000000,801000000,74069000000,2017-09-30,,17188000000,2278000000,15847000000,,0.46400002,2017-08-02,87945000000,-700000000,2912000000,-1765000000,9561000000,10497000000,42567000000,6799000000,490000000,7986000000,45378000000,801000000
3,0.12791095890410964,-0.05168442268931739,0.04027163613392304,0.07350065189048238,0.018798959506349116,SU,5678000000,-1621000000,567000000,2672000000,-85000000,,,0,83000000,-261000000,33.56,26606000000,3022000000,100000000,,1551000000,,-526000000,1888000000,,3000000,0.62,0.06,0.56,,2892000000,5978000000,1885000000,503000000,169000000,-69000000,3468000000,-24000000,12124000000,224000000,1,,,-554000000,1382000000,1382000000,1382000000,3363000000,42322000000,,33.37,1888000000,1087000000,483000000,415000000,74000000,1088000000,,21182000000,127000000,809000000,75545000000,2017-12-31,,17401000000,2449000000,15579000000,,0.107,2017-10-26,89494000000,-1309000000,2755000000,-1534000000,9577000000,9557000000,44111000000,7112000000,-3000000,9000000000,45383000000,809000000
0,0.278035217794254,-0.048309178743961456,0.025660096690219403,0.0988047808764938,0.053990885392376176,SUM,134925000,-38390000,1098151000,287082000,-65981000,-40457000,6437000,-477911000,5542000,495745000,29.11,1085000,409545000,477493000,,49853000,,,116492000,,546000,0.72,-0.1,0.82,,1012771000,224636000,-401509000,-483584000,16995000,-28921000,181784000,,1807064000,,1,15804000,15804000,-3599000,82016000,79052000,82075000,334807000,171794000,,27.3,116492000,527561000,7609000,45000,11669000,43196000,,653241000,,6688000,1620123000,2017-09-30,,95636000,59175000,1834018000,,-0.122,2017-08-02,3992792000,4010000,121284000,-191821000,815342000,315123000,2775428000,517689000,-518001000,634181000,1201560000,6688000
1,0.7124111536358666,-0.02216671870121767,0.10126582278481,0.18277945619335356,0.009532960658723687,SUM,,,,,,,,,,,31.62,,,,,,,,,,,0.46,0.22,0.24,,,,,,,,,,,,,,,,,,,,,,31.54,,,,,,,,,,,,2017-12-31,,,,,,0.917,2017-10-30,,,,,,,,,,,,
2,0.16842532467532467,-0.08253664754620782,-0.05140032948929163,0.00911321416053279,0.0924959042034115,SUM,110348000,-49505000,1176906000,178293000,-205263000,25301000,-35248000,-9530000,-11364000,-10137000,31.58,1116000,247861000,297729000,,45559000,,,-50259000,,-398000,-0.55,0.05,-0.6,,1109448000,66560000,-72654000,-16706000,16621000,-28784000,226750000,,1808535000,,1,10398000,10398000,-3972000,-55948000,-53729000,-55948000,192767000,98880000,,29.44,-50259000,346079000,-10791000,1500000,13742000,52232000,,431435000,,4823000,1672880000,2018-03-31,,42104000,69861000,1837622000,,0.083000004,2018-02-14,3756580000,712000,-51367000,-154210000,611552000,281263000,2521233000,364680000,-22395000,314421000,1224949000,4823000
3,0.05966416577349065,0.036700454386578096,0.007472826086956541,-0.03261578604044357,0.006720455401258357,SUM,144284000,-82152000,1183071000,50404000,-127889000,-117589000,-9180000,31255000,11274000,11973000,29.86,1117000,410932000,287606000,,53003000,,,78570000,,-73000,0.32,-0.21,0.53,,1114967000,189958000,49103000,12190000,16294000,-28943000,245238000,,1807290000,,1,11325000,11325000,-6800000,36913000,35509000,36913000,313300000,135185000,,29.5,78570000,338019000,-22956000,-816000,12381000,30358000,,439705000,,4645000,1733653000,2018-06-30,,77613000,61657000,1831118000,,-0.396,2018-05-08,3824256000,-29616000,17649000,-115849000,621323000,299490000,2546485000,522320000,-29467000,600890000,1266446000,4645000
0,-0.37739463601532564,0.1054421768707483,-0.1558441558441559,-0.2092457420924575,0.14043061508479446,SVU,,,,,,,,,,,3.74,,,,,,,,,,,0.46,0.11,0.35,,,,,,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,2017-08-31,,,,,,0.314,2017-07-25,,,,,,,,,,,,
1,2.6566037735849055,-0.06013579049466544,4.872727272727273,3.9438775510204076,-0.12574810933512065,SVU,,,,,,,,,,,17.09,,,,,,,,,,,0.61,0.15,0.46,,,,,,,,,,,,,,,,,,,,,,20.77,,,,,,,,,,,,2017-11-30,,,,,,0.32599998,2017-10-18,,,,,,,,,,,,
2,3.1944444444444446,0.002041858090862547,-0.05488685604236887,5.1343749999999995,-0.14738131906446128,SVU,,,,,,,,,,,16.94,,,,,,,,,,,0.61,-0.18,0.79,,,,,,,,,,,,,,,,,,,,,,18.78,,,,,,,,,,,,2018-02-28,,,,,,-0.22799999,2018-01-10,,,,,,,,,,,,
3,2.8125000000000004,-0.016789791806581578,-0.10349050826699313,-0.06751592356687885,-0.002051282770557472,SVU,,,,,,,,,,,14.61,,,,,,,,,,,-0.17,-0.57,0.4,,,,,,,,,,,,,,,,,,,,,,14.57,,,,,,,,,,,,2018-05-31,,,,,,-1.425,2018-04-24,,,,,,,,,,,,
0,0.2767678524832564,0.03271422541156621,0.06709799360279134,0.22335194599549957,-0.021275200884162643,SWK,2091600000,-91000000,4631800000,483300000,-56200000,,,0,3200000,-41200000,143.7,442300000,2036900000,,,120700000,,-94700000,431700000,,22300000,1.95,0.08,1.87,,8679700000,1261700000,354000000,79800000,3561100000,-57200000,2247400000,,3874000000,,1,3100000,3100000,-64400000,274200000,274200000,274200000,2009800000,-4975100000,,145.75,431700000,826400000,-16800000,-36000000,288200000,50200000,,3878200000,74000000,-1638800000,1677300000,2017-09-30,,5803900000,751000000,4459700000,,0.043,2017-07-24,19773200000,-161900000,356900000,-273500000,5028700000,4002200000,11754400000,2866900000,-77700000,3298600000,7265700000,-3612300000
1,0.3214434884303734,0.05179521276595733,0.1120562390158173,0.1557682472419084,0.04662345321040829,SWK,,,,,,,,,,,165.74,,,,,,,,,,,2.18,0.04,2.14,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,2017-12-31,,,,,,0.019,2017-10-24,,,,,,,,,,,,
2,0.4434298995600563,0.028569738554359292,0.08599800149887571,0.21009046624913008,-0.019159898701549213,SWK,2172700000,-106300000,4590600000,405600000,-231900000,,,0,-500000,-643100000,170.59,442300000,2041900000,,,123600000,,-94900000,329000000,,27900000,1.39,0.04,1.35,,8850900000,1167400000,251800000,81700000,3474200000,-63200000,2350300000,,2827600000,,1,2600000,2600000,382000000,170600000,170600000,170100000,1986100000,-4635900000,,174.52,329000000,510000000,-72900000,-19900000,333500000,37900000,,3603600000,69200000,-1508800000,1770200000,2018-03-31,,6074500000,762400000,4245200000,,0.03,2018-01-24,19683200000,215900000,-349400000,-126300000,5077900000,4810200000,11241400000,2880300000,-77200000,3209300000,7689200000,-3418200000
3,0.17947348340328095,-0.03538442336495262,-0.11547925608011445,-0.01321501532175684,-0.06937649759024804,SWK,2288500000,-111700000,4606400000,385800000,-19800000,,,0,600000,-223900000,144.21,442300000,2347700000,,,127700000,,-94200000,485600000,,-87800000,2.57,0.55,2.02,,8947700000,1295900000,294400000,1000000,3596700000,-69000000,2444200000,,2831200000,,1,2400000,2400000,753600000,293600000,293600000,293400000,2151400000,-5109000000,,148.79,485600000,495500000,-10100000,24900000,341200000,28200000,,3521700000,30000000,-1786800000,1817100000,2018-06-30,,6273900000,776300000,4945500000,,0.272,2018-04-20,20179600000,457500000,198000000,-587500000,5322600000,5638900000,11991800000,3158000000,-191200000,3643600000,7435400000,-3887200000
