,1Year,1month,3month,6month,PostEarningsReturn,Underlying,accountsPayable,capitalExpenditures,capitalSurplus,cash,changeInCash,changeToAccountReceivables,changeToInventory,changeToLiabilities,changeToNetincome,changeToOperatingActivities,close,commonStock,costOfRevenue,deferredLongTermAssetCharges,deferredLongTermLiab,depreciation,discontinuedOperations,dividendsPaid,ebit,effectOfAccountingCharges,effectOfExchangeRate,epsActual,epsDifference,epsEstimate,extraordinaryItems,goodWill,grossProfit,incomeBeforeTax,incomeTaxExpense,intangibleAssets,interestExpense,inventory,investments,longTermDebt,longTermInvestments,maxAge,minorityInterest,minorityInterest_balance,netBorrowings,netIncome,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,netReceivables,netTangibleAssets,nonRecurring,open,operatingIncome,otherAssets,otherCashflowsFromFinancingActivities,otherCashflowsFromInvestingActivities,otherCurrentAssets,otherCurrentLiab,otherItems,otherLiab,otherOperatingExpenses,otherStockholderEquity,propertyPlantEquipment,quarter,researchDevelopment,retainedEarnings,sellingGeneralAdministrative,shortLongTermDebt,shortTermInvestments,surprisePercent,timestamp,totalAssets,totalCashFromFinancingActivities,totalCashFromOperatingActivities,totalCashflowsFromInvestingActivities,totalCurrentAssets,totalCurrentLiabilities,totalLiab,totalOperatingExpenses,totalOtherIncomeExpenseNet,totalRevenue,totalStockholderEquity,treasuryStock
3,0.14671814671814665,-0.016443987667009274,-0.15309734513274342,-0.053412462908011826,-0.019224598636328794,WMT,43128000000,-2464000000,2710000000,15840000000,7712000000,-877000000,-106000000,182000000,5120000000,111000000,84.49,294000000,95571000000,,,2654000000,,-1534000000,5750000000,,-442000000,1.29,0.07,1.22,,17840000000,32457000000,398000000,1125000000,,-554000000,41985000000,,44958000000,,1,2627000000,2627000000,8060000000,-861000000,-861000000,-727000000,5002000000,53345000000,,87.04,5750000000,10835000000,-255000000,-289000000,,3481000000,,8999000000,,-12629000000,111017000000,2018-07-31,,80810000000,26707000000,53796000000,,0.056999996,2018-05-17,206062000000,4966000000,5934000000,-2746000000,66370000000,71683000000,132250000000,122278000000,-5352000000,128028000000,71185000000,-12629000000
0,-0.26650563607085354,0.08066429418742582,0.02130044843049328,-0.07700101317122587,0.05030488071090225,WPG,273966000,-38194000,1239216000,48263000,-28496000,1787000,,11835000,21379000,-9314000,9.58,19000,57736000,,206482000,65383000,,-76557000,45185000,,,-0.06,-0.27,0.21,,,121584000,-10216000,448000,,-34344000,,-11881000,2998908000,458351000,1,169800000,169800000,-2774000,-8395000,-11903000,-10664000,90184000,889777000,,8.95,45185000,213182000,17430000,457000,,18413000,,,,4539000,3739631000,2017-09-30,,-353997000,10220000,2998908000,,-1.286,2017-07-27,4553440000,-61901000,82963000,-49558000,142276000,292379000,3291287000,134135000,-55401000,179320000,889777000,4539000
1,-0.2824760244115083,-0.035169988276670505,-0.14091858037578286,-0.07941834451901553,-0.030847603227261048,WPG,187128000,-38168000,1240483000,52019000,3756000,-3947000,,-2470000,-21331000,3442000,7.98,19000,57153000,,79079000,36594000,,-24005000,58637000,,,0.27,0.17,0.1,,,130084000,63554000,421000,70881000,-28428000,,14044000,2897609000,447539000,1,170983000,170983000,-16882000,53673000,50165000,63133000,90314000,825947000,,8.22,58637000,83379000,-38650000,2447000,39135000,18413000,,77870000,,6920000,3668140000,2017-12-31,,-350594000,11433000,2897609000,,1.7,2017-10-26,4451407000,-79537000,89853000,-6560000,181468000,205541000,3181020000,128600000,4917000,187237000,896828000,6920000
2,-0.37160751565762007,-0.13505747126436785,-0.17983651226158037,-0.2841854934601665,0.05179150912840501,WPG,232673000,-29675000,1241978000,45871000,4190000,1177000,,-23082000,-1912000,-11612000,6.34,19000,58604000,,163561000,61294000,,-59167000,45085000,,,0.07,0.01,0.06,,,121150000,20670000,485000,,-34344000,,9836000,2925647000,437180000,1,165910000,165910000,25776000,17524000,14016000,20185000,86650000,872300000,,6.19,45085000,167961000,-16000,,28520000,18413000,,,,11900000,3638173000,2018-03-31,,-381597000,11425000,2925647000,,0.16700001,2018-02-22,4417519000,-33407000,43660000,-6063000,174205000,251086000,3176733000,134669000,-24415000,179754000,872300000,11900000
3,-0.33851276359600446,-0.037156704361874016,-0.11572700296735905,-0.29799764428739695,0.07122750928836778,WPG,250860000,-30097000,1244211000,53987000,8723000,7840000,,13182000,-2333000,-4246000,6.4,19000,57237000,,163937000,63796000,,,45653000,,,0.05,0.01,0.04,,,121491000,16120000,601000,,-34701000,,1033000,3002092000,439063000,1,159404000,159404000,75390000,13594000,10086000,15519000,79363000,838161000,,6.1,45653000,168837000,-59232000,,29127000,18413000,,,,12403000,3686827000,2018-06-30,,-418472000,11431000,3002654000,,0.25,2018-04-26,4472068000,16158000,92111000,-99546000,177341000,269835000,3271927000,133075000,-29533000,178728000,838161000,12403000
0,-0.33907855485581706,0.03908285565398639,-0.003996003996003861,-0.09445958219800177,-0.046185735170473134,WPM,13522000,-5000,,69910000,-6665000,-2120000,,2314000,480000,-428000,19.04,3464856000,58234000,,6000000,62096000,,-36663000,74676000,,-11000,0.15,0.0,0.15,,,144800000,66315000,-263000,,-6561000,,-3123000,854000000,95372000,1,,,-99000000,66578000,66578000,66578000,5895000,5067305000,,19.84,74676000,33061000,-6000,-101000,2678000,,,859000,4659000,74295000,5728770000,2017-09-30,,1528154000,8028000,854000000,,0.0,2017-08-11,5935686000,-135669000,129121000,-106000,78483000,13522000,868381000,128358000,-8361000,203034000,5067305000,74295000
1,-0.13164451827242518,0.03310276679841917,0.09821428571428581,0.012590799031477085,-0.0375196261501259,WPM,12118000,-822000,,98521000,28611000,2850000,,-1265000,222957000,978000,20.14,3472029000,70295000,,,77054000,,-33163000,82655000,,51000,0.19,0.03,0.16,,,172251000,-137906000,-195000,,-5999000,,-3123000,770000000,107833000,1,,,-84000000,-137711000,-137711000,-137711000,2894000,4899664000,,20.75,82655000,48788000,-1200000,-15594000,2000000,25000,,1506000,4659000,77007000,5423277000,2017-12-31,,1350628000,7883000,770000000,,0.188,2017-11-10,5683313000,-116984000,165083000,-19539000,103415000,12143000,783649000,159891000,-220561000,242546000,4899664000,77007000
2,-0.004014049172102241,0.020565552699228995,-0.08777573529411764,0.02214212152420192,0.015000281259492378,WPM,7645000,-203000,,115568000,17047000,851000,,-4158000,2585000,204000,20.15,3473443000,56414000,,7000000,57505000,,-64589000,74526000,,-18000,0.16,0.01,0.15,,,142838000,67638000,-485000,,-5821000,,-1016000,663000000,104405000,1,,,-107000000,68123000,68123000,68123000,2194000,4925539000,,19.81,74526000,48052000,-1200000,-21000,1496000,39875000,,1619000,1290000,73197000,5366012000,2018-03-31,,1378899000,9757000,663000000,,0.067,2018-03-22,5637727000,-108051000,125340000,-224000,119258000,47569000,712188000,124726000,-6888000,199252000,4925539000,73197000
3,0.11463664278403285,0.03418803418803429,0.09722921914357685,0.02930056710775042,0.003666365243578053,WPM,20008000,-614490000,,92661000,-22907000,-4682000,,4975000,-243878000,-2084000,21.86,3489643000,62580000,,6000000,62727000,,-64589000,73890000,,-21000,0.16,0.02,0.14,,,149820000,314918000,-3224000,,-5904000,,-1016000,956500000,273072000,1,,,293500000,318142000,318142000,318142000,6875000,5234615000,,21.67,73890000,54129000,-5000,-2364000,3580000,22000,,3329000,1464000,87819000,5785795000,2018-06-30,,1657153000,11972000,956500000,,0.143,2018-05-11,6216112000,229784000,135200000,-387870000,103116000,21668000,981497000,138510000,241028000,212400000,5234615000,87819000
0,0.17901234567901225,0.21656050955414008,0.3356643356643356,0.6186440677966103,0.14135411830573175,WPRT,59885000,-3810000,10079000,50613000,-36782000,4919000,1829000,-4321000,-5025000,-1523000,2.2,1075103000,45930000,1973000,,3922000,87000,,-16970000,,-2435000,-0.12,0.02,-0.14,,3272000,14829000,-15267000,459000,21491000,-2377000,56680000,5000,29051000,15425000,1,,,-45724000,-15639000,-15639000,-15726000,68363000,110715000,,2.0,-16970000,12162000,-1303000,5323000,5743000,30291000,,30750000,,3075000,71848000,2017-09-30,13006000,-952779000,16221000,36254000,477000,0.143,2017-08-15,311109000,-21074000,-14791000,1518000,186911000,115377000,175631000,77729000,1703000,60759000,135478000,3075000
1,1.2058823529411762,-0.09090909090909083,0.3452914798206279,1.1582733812949644,0.1222176327242493,WPRT,60705000,-8166000,10079000,71842000,26305000,5136000,6694000,1723000,2643000,-2709000,3.39,1078280000,48203000,1848000,,3805000,5119000,,-15272000,,4566000,-0.14,-0.01,-0.13,,3324000,16001000,-19341000,-132000,20943000,-2478000,50743000,-438000,45078000,9302000,1,,,18876000,-14090000,-14090000,-19209000,67010000,93765000,,3.21,-15272000,9052000,-3249000,5777000,6314000,29279000,,30039000,,-3458000,70366000,2017-12-31,11747000,-966869000,17022000,54422000,,-0.077,2017-11-15,313622000,18362000,6204000,-2827000,200635000,120122000,195590000,79476000,-4069000,64204000,118032000,-3458000
2,2.376470588235294,0.010563380281690238,-0.023809523809523725,0.0,-0.12214794874108459,WPRT,67346000,-3623000,10079000,52717000,-16596000,-4406000,-3653000,5900000,-3255000,5000,2.54,1079954000,49183000,1541000,,4251000,-1632000,,-10400000,,-1198000,-0.09,0.01,-0.1,,3409000,14649000,-11713000,904000,20530000,-1904000,54304000,,44309000,10785000,1,,,-1872000,-14249000,-14249000,-12617000,71136000,82494000,,2.89,-10400000,8353000,,7271000,2529000,19675000,,26705000,,-2482000,69804000,2018-03-31,8591000,-981118000,14130000,53292000,,0.1,2018-03-23,299506000,-1872000,-13503000,-23000,186625000,121309000,193073000,74232000,-1313000,63832000,106433000,-2482000
3,,,,,,WPRT,67652000,-1710000,10079000,48656000,-4059000,-3644000,3680000,-630000,-3868000,-1150000,,1083615000,58758000,1252000,,4010000,761000,,-6264000,,-3360000,-0.02,0.03,-0.05,,3231000,21731000,-5572000,99000,18767000,-2217000,45235000,,41712000,11484000,1,,,-1965000,-4910000,-4910000,-5671000,68841000,78104000,,,-6264000,6721000,,7271000,14252000,23005000,,26034000,,-7564000,65773000,2018-06-30,7433000,-986028000,18316000,50578000,,0.6,,288992000,-1965000,-4295000,5561000,183016000,120428000,188890000,86753000,692000,80489000,100102000,-7564000
0,0.16483516483516492,0.09391124871001044,-0.0955631399317407,-0.23686105111591083,-0.09182569165281843,WPX,369000000,-313000000,7476000000,10000000,2000000,-63000000,-3000000,19000000,192000000,-47000000,9.67,4000000,87000000,,,134000000,4000000,-4000000,-123000000,,,-0.1,0.02,-0.12,,,243000000,-130000000,20000000,,-48000000,42000000,-4000000,2859000000,,1,,,243000000,-146000000,-149000000,-150000000,268000000,3930000000,,10.6,-123000000,63000000,-2000000,1000000,328000000,118000000,,437000000,135000000,,7384000000,2017-09-30,,-3550000000,42000000,2859000000,,0.16700001,2017-08-03,8095000000,236000000,86000000,-320000000,648000000,637000000,3933000000,453000000,-7000000,330000000,3930000000,
1,0.0843373493975903,0.03174603174603163,0.2099276111685624,0.059782608695652106,0.036092881152248416,WPX,446000000,-306000000,7479000000,189000000,179000000,-41000000,-2000000,67000000,225000000,20000000,12.13,4000000,96000000,,7000000,48000000,-7000000,-4000000,-142000000,,,-0.02,0.05,-0.07,,,352000000,-177000000,-146000000,,-48000000,44000000,345000000,2575000000,70000000,1,,,-285000000,-38000000,-42000000,-31000000,307000000,3895000000,,11.9,-142000000,45000000,-13000000,1000000,98000000,271000000,,666000000,244000000,,7454000000,2017-12-31,,-3588000000,43000000,2575000000,,0.714,2017-11-02,8207000000,-290000000,279000000,190000000,638000000,839000000,4080000000,590000000,-35000000,448000000,3895000000,
2,-0.01455604075691419,-0.12701482914248874,0.09635627530364377,0.4074844074844075,0.05740456768734549,WPX,522000000,-321000000,7473000000,681000000,493000000,-21000000,-8000000,28000000,131000000,-47000000,14.34,4000000,112000000,,,177000000,-89000000,-4000000,7000000,,,-0.06,-0.04,-0.02,,,331000000,-41000000,-15000000,,-46000000,31000000,-16000000,2576000000,85000000,1,,,-492000000,-115000000,-119000000,-26000000,337000000,3774000000,,13.64,7000000,65000000,-9000000,,112000000,242000000,,620000000,101000000,,6816000000,2018-03-31,,-3703000000,43000000,2576000000,,-2.0,2018-02-22,8127000000,-14000000,145000000,362000000,1161000000,925000000,4121000000,436000000,-48000000,443000000,3774000000,
3,0.5008620689655172,0.2992537313432835,0.18194161575016965,0.5928636779505947,0.005156127149370583,WPX,563000000,-339000000,7483000000,103000000,-578000000,5000000,-3000000,45000000,108000000,-4000000,17.5,4000000,133000000,,,213000000,-2000000,-4000000,-4000000,,,0.06,0.03,0.03,,,451000000,-112000000,-33000000,,-39000000,40000000,-7000000,2154000000,92000000,1,,,-492000000,-81000000,-85000000,-79000000,323000000,3703000000,,17.0,-4000000,76000000,-9000000,,162000000,363000000,,607000000,197000000,,6974000000,2018-06-30,,-3784000000,44000000,2154000000,,1.0,2018-05-03,7770000000,-502000000,283000000,-359000000,628000000,1074000000,3835000000,588000000,-108000000,584000000,3703000000,
0,0.1468793993430315,0.12110091743119278,-0.21440051430408225,-0.2642986152919927,0.06953827646365654,X,510000000,-171000000,3937000000,1694000000,172000000,-42000000,2000000,23000000,51000000,5000000,26.2,176000000,2829000000,,,118000000,,-8000000,212000000,,5000000,0.92,0.21,0.71,,,419000000,147000000,0,169000000,-60000000,1737000000,103000000,2896000000,470000000,1,1000000,1000000,-57000000,147000000,147000000,147000000,1527000000,2638000000,,26.55,212000000,127000000,-10000000,-2000000,43000000,1458000000,,1522000000,-3000000,-1196000000,4111000000,2017-09-30,,-18000000,89000000,2899000000,,0.296,2017-07-26,9878000000,-64000000,299000000,-68000000,5001000000,2652000000,7070000000,3036000000,-65000000,3248000000,2807000000,-1288000000
1,0.3092037228541882,-0.037993920972644424,0.11003945637878121,0.18483855872718769,0.07529210491493858,X,1761250000,-214000000,3932000000,1553000000,-141000000,178000000,6000000,52000000,-178000000,-14000000,27.3,176000000,2749000000,56000000,,125000000,,-9000000,152000000,,2000000,0.76,0.09,0.67,,3000000,384000000,70000000,-89000000,167000000,-63000000,1738000000,12000000,2675000000,457000000,1,1000000,1000000,-189000000,159000000,159000000,159000000,1379000000,3150000000,,27.85,152000000,200000000,-13000000,-2000000,85000000,294750000,,1120000000,-3000000,-845000000,4280000000,2017-12-31,,133000000,110000000,2703000000,,0.134,2017-11-01,9862000000,-205000000,261000000,-199000000,4755000000,2721000000,6541000000,2981000000,-82000000,3133000000,3320000000,-921000000
2,0.14368694588810738,-0.0002672367717799773,0.4138321995464851,0.6465669014084507,-0.021616621227909822,X,1829066000,-208000000,3895000000,1372000000,-180000000,-169000000,-76000000,-24000000,28000000,4000000,36.61,177000000,2808000000,56000000,,128000000,,-9000000,118000000,,10000000,0.32,0.03,0.29,,,341000000,19000000,1000000,165000000,-50000000,1824000000,-1000000,2571000000,491000000,1,1000000,1000000,151000000,18000000,18000000,18000000,1565000000,3273000000,,37.17,118000000,183000000,-49000000,,69000000,292934000,,1057000000,1000000,-775000000,4357000000,2018-03-31,,142000000,95000000,2852000000,,0.103,2018-02-01,10026000000,117000000,-99000000,-208000000,4830000000,2959000000,6587000000,3031000000,-99000000,3149000000,3438000000,-776000000
3,0.6549604916593503,0.1240310077519382,-0.06381922026322329,0.314046706169397,-0.1524280265158123,X,1908213000,-173000000,3900000000,1231000000,-145000000,-125000000,-47000000,199000000,12000000,4000000,32.37,177000000,3121000000,56000000,,130000000,,-9000000,248000000,,-20000000,1.46,0.33,1.13,,,488000000,226000000,12000000,162000000,-43000000,1848000000,-1000000,2541000000,498000000,1,1000000,1000000,-385000000,214000000,214000000,214000000,1644000000,3443000000,,36.45,248000000,185000000,49000000,,89000000,311787000,,1009000000,1000000,-818000000,4401000000,2018-06-30,,347000000,109000000,2545000000,,0.292,2018-04-27,10058000000,-344000000,392000000,-173000000,4812000000,2902000000,6452000000,3361000000,-22000000,3609000000,3605000000,-819000000
0,-0.26671875,0.004387372926698774,-0.21132677926224686,-0.26314963102527866,0.07192910628230774,XEC,88888000,-332900000,2773260000,422808000,-96787000,-67776000,,43143000,79223000,-8268000,100.86,953000,132653000,,3600000,113284000,,-7590000,149540000,,,1.09,0.12,0.97,,620232000,331028000,142638000,51239000,,-11465000,54545000,,1486509000,,1,,,,91399000,89827000,91399000,403185000,1781831000,,91.1,149540000,32071000,1056000,116000,9681000,160356000,,287857000,42015000,1805000,3222619000,2017-09-30,,-373955000,21039000,1486509000,,0.124,2017-08-09,4769054000,-13981000,251005000,-333811000,894132000,592625000,2366991000,314141000,-6902000,463681000,2402063000,1805000
1,0.029250755780701132,0.09691745036572619,0.24895895300416426,0.04913800283168146,-0.00501373856768211,XEC,98386000,-345197000,2764384000,400534000,-22274000,-57236000,,39456000,49570000,1441000,125.34,954000,141287000,,3400000,132832000,,-7789000,183225000,,,1.47,0.07,1.4,,620232000,409653000,174201000,-495000,,-11344000,49722000,,1486920000,,1,,,,174696000,171623000,174696000,460174000,1948046000,,125.58,183225000,34320000,-118000,391000,16687000,240387000,,307867000,67695000,2199000,3452452000,2017-12-31,,-199259000,21161000,1486920000,,0.05,2017-11-08,5042639000,-21771000,340759000,-341262000,935635000,679574000,2474361000,367715000,-9024000,550940000,2568278000,2199000
2,-0.2499816513761468,-0.19185448793989723,-0.1614835480429967,0.057648519975160406,-0.034141161147138915,XEC,100417000,-342511000,2761567000,463810000,63276000,44722000,,-30466000,46151000,1603000,98.76,954000,126259000,,3000000,134765000,,-7602000,250673000,,,1.82,0.09,1.73,,620232000,440875000,243267000,56949000,,-11973000,54223000,,1487330000,,1,,,,186318000,183652000,186318000,415248000,2131361000,,98.05,250673000,42995000,,432000,37511000,248863000,,363143000,27292000,2009000,3619147000,2018-03-31,,-12937000,23321000,1487330000,,0.051999997,2018-02-15,5260364000,-7562000,383093000,-312255000,977990000,658298000,2508771000,316461000,-7406000,567134000,2751593000,2009000
3,-0.17923057993601832,0.06311092222694437,-0.07744790706251148,-0.18338366114420956,-0.023561431709314608,XEC,95239000,-364408000,2770532000,410823000,-52987000,-29710000,,1162000,63320000,283000,97.73,954000,140615000,,2700000,145194000,,-15199000,192503000,,,1.59,-0.05,1.64,,620232000,415659000,183063000,42066000,,-12045000,53375000,,1487739000,,1,,,,140997000,139105000,140997000,444655000,2266266000,,101.94,192503000,37235000,,93000,73870000,271349000,,420197000,56934000,2201000,3883784000,2018-06-30,,112811000,19739000,1487739000,,-0.03,2018-05-09,5531393000,-14936000,321246000,-359297000,990142000,736959000,2644895000,363771000,-9440000,556274000,2886498000,2201000
0,0.49219968798751945,0.5304,0.5396378269617705,0.9006458022851465,-0.1463833977144115,YRD,22634000,-70551000,1094916000,1403529000,545869000,7183000,,0,38432000,1466442000,33.05,76000,119036000,685875000,,4923000,,-605238000,378060000,,-14885000,0.89,0.19,0.7,,,1394868000,388706000,85732000,,,,278337000,,1165577000,1,,,,302974000,302974000,302974000,759095000,2495667000,,32.52,378060000,685875000,-127864000,342289000,1750262000,23153000,,2737185000,,4330000,81515000,2017-09-30,,1396345000,1016808000,,,0.271,2017-08-01,6982846000,-127864000,346329000,342289000,5049879000,1749994000,4487179000,1135844000,10646000,1513904000,2495667000,4330000
1,0.36661211129296234,-0.19417100945763366,0.02303357020338148,0.8144285093437635,-0.016421523328397285,YRD,105460000,-70551000,1123854000,1857175000,509077000,7183000,,-274672000,-380194000,1466442000,41.07,76000,146915000,801089000,,7738000,,-605238000,532974000,,9018000,1.16,0.27,0.89,,,1677875000,546182000,97370000,,,,278337000,,973197000,1,,,,448812000,448812000,448812000,930271000,2970053000,,39.56,532974000,801089000,23486000,81099000,2851236000,840142000,,3141576000,,11067000,82249000,2017-12-31,,1835056000,1144901000,,,0.303,2017-11-15,7518664000,-581752000,1275309000,-193498000,5662129000,1407035000,4548611000,1291816000,13208000,1824790000,2970053000,11067000
2,0.456195462478185,0.09329140461215935,0.04929577464788726,-0.06436420722135017,0.007640915876178794,YRD,35747000,,1149698000,1666866000,-776070000,,,0,-625131000,,42.04,76000,142740000,747697000,,8500000,,,330195000,,-10976000,0.72,-0.27,0.99,,,1449951000,362482000,83578000,,,,,,1000552000,1,,,,278904000,278904000,278904000,3877647000,4844108000,,42.85,330195000,747697000,-45176000,-382191000,1219932000,70875000,,3656584000,,-1502000,83279000,2018-03-31,,3695836000,1119756000,,,-0.273,2018-03-15,9787164000,-45176000,-337727000,-382191000,7955636000,1286472000,4943056000,1262496000,32287000,1592691000,4844108000,-1502000
3,0.1849087893864012,-0.20655191560244324,-0.25900959294788706,-0.36347438752783967,-0.038521167829195666,YRD,36657000,,1174158000,567502000,-1656716000,,,0,-1583929000,,27.5,76000,147031000,429964000,,9119000,,,242729000,,8117000,0.5,-0.14,0.64,,,1372541000,245717000,41054000,,,,,,842158000,1,,,,204663000,204663000,204663000,4338682000,4580952000,,30.67,242729000,429964000,197184000,-491870000,662580000,54954000,,2258835000,,9005000,96769000,2018-06-30,,3397713000,1129812000,,,-0.219,2018-05-25,8165805000,197184000,-1370147000,-491870000,6796914000,1326018000,3584853000,1276843000,2988000,1519572000,4580952000,9005000
0,-0.13237458951421133,0.04844006568144499,0.12263736263736269,0.1811314937567443,-0.02323843679622007,YUM,823000000,-78000000,,980000000,-5000000,-13000000,3000000,-31000000,-103000000,-13000000,74.86,,782000000,649000000,,60000000,,-104000000,443000000,,19000000,0.68,0.01,0.67,,525000000,654000000,524000000,106000000,116000000,-109000000,15000000,-200000000,9479000000,60000000,1,,,23000000,418000000,418000000,418000000,358000000,-6762000000,,75.18,443000000,893000000,-46000000,-1000000,397000000,27000000,,693000000,5000000,-304000000,1861000000,2017-09-30,,-5817000000,211000000,9851000000,,0.015,2017-08-03,5454000000,-619000000,279000000,316000000,1999000000,1403000000,11575000000,993000000,81000000,1436000000,-6121000000,-304000000
1,0.2244191794364805,0.002834008097166052,-0.007347047822602204,0.0772687735575528,0.06309925415764342,YUM,119000000,-90000000,,1522000000,548000000,-36000000,-4000000,-5000000,-208000000,1000000,79.15,,803000000,139000000,,58000000,,-101000000,493000000,,19000000,0.96,0.16,0.8,,512000000,774000000,1092000000,656000000,110000000,-118000000,13000000,-200000000,9429000000,69000000,1,,,-48000000,436000000,436000000,436000000,575000000,-6956000000,,79.26,493000000,416000000,-5000000,16000000,238000000,475000000,,704000000,5000000,-271000000,1697000000,2017-12-31,,-6063000000,281000000,9804000000,,0.2,2017-11-02,5311000000,-766000000,312000000,983000000,2507000000,1512000000,11645000000,1084000000,599000000,1577000000,-6334000000,-271000000
2,0.20514363062114604,-0.03177863702271644,0.0032552898459996538,0.07991913746630708,-0.048977377499567806,YUM,924000000,-42000000,,982000000,-585000000,4000000,,-99000000,-177000000,-22000000,76.3,,757000000,187000000,,37000000,,-120000000,393000000,,38000000,0.9,0.22,0.68,,514000000,614000000,509000000,76000000,105000000,-107000000,,-200000000,9339000000,79000000,1,,,-327000000,433000000,433000000,433000000,501000000,-7373000000,,78.01,393000000,598000000,-31000000,1000000,117000000,124000000,,1062000000,5000000,-215000000,1651000000,2018-03-31,,-6539000000,221000000,9480000000,,0.324,2018-02-08,4836000000,-976000000,189000000,164000000,1889000000,1109000000,11590000000,978000000,116000000,1371000000,-6754000000,-215000000
3,0.31771863117870724,0.030079657591249642,0.02423454309019979,0.1515151515151516,-0.07723808782026631,YUM,822000000,-43000000,,313000000,-674000000,-19000000,,-61000000,-81000000,26000000,80.2,,734000000,211000000,,34000000,,-116000000,416000000,,-57000000,0.82,0.08,0.74,,502000000,634000000,357000000,36000000,90000000,-112000000,,-200000000,9554000000,372000000,1,,,194000000,321000000,321000000,321000000,527000000,-7839000000,,84.2,416000000,626000000,-11000000,-10000000,149000000,48000000,,1029000000,5000000,-282000000,1533000000,2018-06-30,,-6965000000,213000000,9674000000,,0.108,2018-05-02,4326000000,-603000000,192000000,-206000000,1203000000,924000000,11573000000,952000000,-59000000,1368000000,-7247000000,-282000000
0,,-0.015214723926380347,0.4352646638054365,0.5293445121951221,-0.13820571559900607,YUMC,,,,,,,,,,,34.95,,,,,,,,,,,0.52,-0.04,0.56,,,,,,,,,,,,,,,,,,,,,,36.44,,,,,,,,,,,,2017-09-30,,,,,,-0.071,2017-07-06,,,,,,,,,,,,
1,,0.11648044692737436,0.07100750267952827,0.299414824447334,0.021042984658466598,YUMC,978000000,-111000000,2383000000,1059000000,259000000,11000000,48000000,0,-48000000,-14000000,40.82,4000000,1958000000,99000000,,118000000,,-39000000,98000000,,26000000,0.19,0.02,0.17,,108000000,270000000,83000000,168000000,101000000,,297000000,-67000000,,89000000,1,82000000,82000000,-10000000,-90000000,-90000000,-85000000,81000000,2573000000,,40.7,98000000,472000000,-2000000,-2000000,,39000000,,354000000,-21000000,138000000,1691000000,2017-12-31,,405000000,193000000,28000000,205000000,0.118,2017-10-06,4263000000,-51000000,551000000,-267000000,1802000000,1017000000,1399000000,2130000000,-15000000,2228000000,2782000000,-10000000
2,0.5765124555160142,0.023331023331023326,0.07628765792031089,0.1931053056827361,-0.07741261034678203,YUMC,529000000,-111000000,2381000000,1318000000,259000000,11000000,48000000,85000000,-48000000,-14000000,41.0,4000000,1835000000,110000000,,118000000,,-39000000,268000000,,26000000,0.53,0.03,0.5,,291000000,386000000,403000000,107000000,303000000,,261000000,-67000000,,44000000,1,96000000,96000000,-10000000,288000000,288000000,296000000,143000000,2513000000,,41.9,268000000,380000000,-2000000,-2000000,,402000000,,442000000,4000000,224000000,1755000000,2018-03-31,,646000000,114000000,29000000,276000000,0.06,2018-02-08,4894000000,-51000000,551000000,-267000000,2121000000,1220000000,1691000000,1953000000,135000000,2221000000,3107000000,76000000
3,0.22852183974544404,0.07355915065722951,-0.09232742038897201,0.058838194963849455,-0.13788003168095533,YUMC,584000000,-119000000,2388000000,1261000000,-57000000,-13000000,-30000000,97000000,42000000,-45000000,37.0,4000000,1757000000,85000000,,117000000,,-38000000,203000000,,-51000000,0.4,0.07,0.33,,276000000,311000000,203000000,53000000,281000000,,276000000,-8000000,,53000000,1,98000000,98000000,-1000000,143000000,143000000,150000000,146000000,2446000000,,37.66,203000000,370000000,-26000000,-14000000,,337000000,,396000000,7000000,81000000,1657000000,2018-06-30,,751000000,101000000,27000000,278000000,0.21200001,2018-05-02,4730000000,-135000000,268000000,-139000000,2093000000,1206000000,1629000000,1865000000,0,2068000000,3003000000,-140000000
0,0.7384615384615383,0.29993331110370125,0.42410958904109597,0.8595277844025757,-0.0014117951391988699,YY,102242000,,5161606000,1129024000,,,,0,,,77.86,80000,1889313000,121637000,,,,,661362000,,,1.54,0.13,1.41,,14257000,1202992000,711771000,74684000,1873981000,-3651000,332000,,6636000,1076111000,1,54984000,54984000,,635967000,635967000,637087000,220427000,7864588000,,80.0,661362000,212971000,,,1180422000,817499000,,588930000,-18667000,60671000,925233000,2017-09-30,166139000,4530469000,394158000,603849000,6563276000,0.092,2017-08-10,13196034000,,,,9093481000,2792658000,3388224000,2430943000,50409000,3092305000,9752826000,60671000
1,1.030723714155667,-0.05496716797288703,0.23930555555555566,0.6858114490836955,0.22182025094503838,YY,,,,,,,,0,,,111.39,,2148289000,,,,,,0,,,2.16,0.46,1.7,,,1478249000,627874000,0,,-491303000,,,,,1,611372000,611372000,,0,444138000,479629000,251394000,,,91.68,596409000,,,,1135679000,1177328000,,83857000,3826000,,,2017-12-31,249465000,,399634000,,,0.271,2017-11-15,,,,,,,3236192000,0,0,0,,
